"(45, 23, 67, 13)"
"(1, 42, 46, 50)"
"(24, 36, 53, 56)"
"(37, 67, 34, 3)"
"(25, 31, 45, 68)"
"(61, 52, 55, 6)"
"(42, 50, 17, 51)"
"(61, 63, 26, 43)"
"(22, 37, 63, 23)"
"(62, 65, 32, 26)"
"(52, 31, 47, 35)"
"(15, 46, 57, 18)"
"(68, 44, 24, 55)"
"(14, 13, 16, 2)"
"(0, 35, 3, 31)"
"(50, 41, 22, 46)"
"(0, 2, 34, 1)"
"(6, 2, 4, 66)"
"(38, 11, 70, 15)"
"(40, 54, 32, 10)"
"(52, 53, 22, 23)"
"(10, 26, 62, 27)"
"(60, 71, 36, 40)"
"(21, 6, 67, 71)"
"(15, 40, 28, 11)"
"(53, 53, 28, 20)"
"(9, 54, 46, 18)"
"(28, 63, 64, 65)"
"(42, 56, 32, 42)"
"(5, 9, 62, 59)"
"(55, 57, 63, 55)"
"(3, 31, 18, 46)"
"(30, 26, 36, 32)"
"(33, 72, 61, 16)"
"(29, 27, 62, 66)"
"(60, 15, 6, 3)"
"(14, 10, 23, 6)"
"(31, 26, 18, 49)"
"(19, 17, 3, 63)"
"(31, 72, 60, 17)"
"(1, 34, 70, 14)"
"(49, 58, 1, 20)"
"(27, 60, 49, 29)"
"(8, 0, 71, 38)"
"(63, 44, 5, 7)"
"(57, 40, 27, 7)"
"(67, 39, 45, 30)"
"(10, 0, 11, 40)"
"(25, 25, 55, 34)"
"(27, 52, 8, 32)"
"(30, 26, 72, 64)"
"(17, 46, 1, 48)"
"(63, 29, 56, 54)"
"(66, 57, 39, 59)"
"(29, 49, 30, 29)"
"(46, 10, 1, 64)"
"(9, 20, 20, 35)"
"(67, 39, 46, 7)"
"(33, 13, 31, 32)"
"(1, 71, 43, 16)"
"(51, 32, 33, 35)"
"(8, 5, 0, 24)"
"(20, 30, 20, 25)"
"(14, 42, 22, 71)"
"(4, 65, 32, 5)"
"(38, 59, 4, 28)"
"(38, 16, 38, 59)"
"(8, 58, 7, 1)"
"(63, 58, 66, 29)"
"(13, 21, 25, 5)"
"(71, 31, 43, 21)"
"(36, 30, 0, 62)"
"(57, 12, 64, 3)"
"(15, 69, 67, 24)"
"(70, 14, 56, 6)"
"(70, 43, 52, 28)"
"(56, 51, 45, 37)"
"(12, 0, 48, 56)"
"(57, 43, 61, 38)"
"(2, 25, 22, 35)"
"(15, 65, 39, 32)"
"(48, 14, 9, 14)"
"(18, 42, 66, 2)"
"(12, 27, 32, 67)"
"(22, 57, 16, 37)"
"(48, 5, 49, 21)"
"(39, 67, 8, 3)"
"(4, 52, 5, 53)"
"(8, 56, 12, 38)"
"(3, 59, 20, 21)"
"(34, 71, 0, 15)"
"(8, 5, 50, 41)"
"(53, 63, 46, 6)"
"(5, 21, 15, 67)"
"(4, 66, 45, 25)"
"(59, 20, 57, 44)"
"(59, 2, 69, 11)"
"(22, 11, 1, 66)"
"(14, 42, 72, 29)"
"(9, 22, 25, 10)"
