"(7,)"
"(11,)"
"(9,)"
"(16,)"
"(10,)"
"(18,)"
"(0,)"
"(15,)"
"(26,)"
"(22,)"
"(10,)"
"(0,)"
"(23,)"
"(14,)"
"(24,)"
"(11,)"
"(0,)"
"(12,)"
"(20,)"
"(12,)"
"(1,)"
"(17,)"
"(3,)"
"(15,)"
"(12,)"
"(4,)"
"(7,)"
"(9,)"
"(5,)"
"(5,)"
"(24,)"
"(19,)"
"(21,)"
"(8,)"
"(10,)"
"(13,)"
"(2,)"
"(7,)"
"(15,)"
"(22,)"
"(10,)"
"(0,)"
"(2,)"
"(0,)"
"(10,)"
"(21,)"
"(20,)"
"(20,)"
"(13,)"
"(1,)"
"(1,)"
"(7,)"
"(16,)"
"(24,)"
"(1,)"
"(26,)"
"(12,)"
"(0,)"
"(10,)"
"(4,)"
"(26,)"
"(23,)"
"(17,)"
"(22,)"
"(4,)"
"(16,)"
"(24,)"
"(2,)"
"(25,)"
"(8,)"
"(23,)"
"(1,)"
"(10,)"
"(14,)"
"(13,)"
"(9,)"
"(13,)"
"(8,)"
"(13,)"
"(26,)"
"(21,)"
"(15,)"
"(20,)"
"(4,)"
"(16,)"
"(24,)"
"(3,)"
"(8,)"
"(0,)"
"(25,)"
"(1,)"
"(21,)"
"(14,)"
"(8,)"
"(23,)"
"(7,)"
"(20,)"
"(25,)"
"(1,)"
"(23,)"
