"(2, 2, 1)"
"(6, 9, 1)"
"(0, 7, 14)"
"(5, 9, 8)"
"(6, 2, 2)"
"(17, 5, 1)"
"(16, 12, 4)"
"(15, 6, 11)"
"(2, 6, 10)"
"(6, 17, 0)"
"(12, 2, 17)"
"(12, 8, 3)"
"(13, 2, 0)"
"(13, 2, 1)"
"(5, 15, 11)"
"(10, 15, 4)"
"(1, 11, 8)"
"(11, 7, 17)"
"(7, 0, 1)"
"(9, 6, 8)"
"(7, 14, 5)"
"(15, 3, 3)"
"(5, 7, 14)"
"(15, 5, 16)"
"(0, 3, 10)"
"(0, 0, 4)"
"(1, 5, 13)"
"(12, 4, 10)"
"(15, 5, 4)"
"(17, 12, 13)"
"(1, 11, 10)"
"(14, 4, 12)"
"(16, 10, 3)"
"(13, 11, 10)"
"(0, 9, 16)"
"(6, 1, 6)"
"(3, 4, 16)"
"(16, 11, 7)"
"(16, 7, 11)"
"(10, 13, 0)"
"(4, 5, 10)"
"(8, 0, 10)"
"(2, 12, 3)"
"(15, 16, 17)"
"(8, 6, 10)"
"(9, 4, 17)"
"(7, 8, 8)"
"(13, 6, 13)"
"(16, 12, 8)"
"(9, 11, 11)"
"(4, 16, 9)"
"(10, 14, 4)"
"(15, 1, 0)"
"(8, 2, 6)"
"(0, 13, 15)"
"(8, 6, 4)"
"(16, 4, 8)"
"(14, 4, 12)"
"(13, 11, 12)"
"(12, 17, 12)"
"(14, 15, 17)"
"(4, 17, 6)"
"(14, 11, 14)"
"(8, 5, 8)"
"(15, 3, 1)"
"(0, 7, 10)"
"(3, 5, 10)"
"(13, 6, 7)"
"(6, 2, 16)"
"(13, 14, 15)"
"(16, 15, 8)"
"(13, 11, 7)"
"(13, 3, 15)"
"(7, 1, 5)"
"(14, 8, 0)"
"(9, 1, 10)"
"(9, 0, 15)"
"(7, 1, 11)"
"(16, 0, 4)"
"(2, 8, 12)"
"(8, 13, 11)"
"(1, 2, 6)"
"(5, 17, 2)"
"(10, 0, 15)"
"(14, 16, 4)"
"(7, 14, 1)"
"(15, 11, 9)"
"(9, 5, 17)"
"(14, 10, 11)"
"(17, 4, 0)"
"(14, 6, 8)"
"(2, 17, 11)"
"(5, 3, 11)"
"(0, 3, 7)"
"(13, 5, 9)"
"(6, 0, 0)"
"(13, 17, 0)"
"(13, 6, 16)"
"(13, 17, 0)"
"(14, 0, 10)"
