"(9, 9, 12)"
"(13, 5, 3)"
"(9, 8, 11)"
"(3, 11, 14)"
"(8, 14, 8)"
"(1, 3, 10)"
"(6, 3, 5)"
"(1, 8, 12)"
"(13, 2, 2)"
"(6, 2, 13)"
"(8, 0, 3)"
"(6, 8, 11)"
"(14, 2, 0)"
"(9, 13, 14)"
"(9, 5, 11)"
"(6, 10, 8)"
"(4, 0, 10)"
"(3, 14, 5)"
"(7, 3, 3)"
"(12, 1, 9)"
"(14, 1, 10)"
"(4, 5, 3)"
"(12, 0, 12)"
"(10, 5, 3)"
"(2, 2, 11)"
"(5, 2, 3)"
"(10, 9, 13)"
"(13, 11, 4)"
"(12, 7, 5)"
"(7, 3, 8)"
"(0, 10, 14)"
"(3, 2, 8)"
"(0, 13, 1)"
"(11, 8, 11)"
"(9, 14, 7)"
"(4, 4, 6)"
"(12, 8, 6)"
"(11, 1, 4)"
"(11, 10, 2)"
"(3, 0, 6)"
"(1, 3, 11)"
"(1, 13, 3)"
"(12, 1, 14)"
"(0, 3, 9)"
"(1, 2, 7)"
"(5, 13, 12)"
"(7, 4, 7)"
"(10, 2, 4)"
"(10, 1, 5)"
"(11, 5, 12)"
"(7, 1, 9)"
"(8, 0, 10)"
"(5, 13, 11)"
"(10, 1, 5)"
"(6, 0, 3)"
"(6, 5, 12)"
"(13, 14, 14)"
"(5, 11, 3)"
"(11, 9, 1)"
"(0, 2, 10)"
"(6, 11, 14)"
"(7, 5, 9)"
"(13, 14, 7)"
"(4, 13, 4)"
"(4, 6, 6)"
"(11, 8, 3)"
"(12, 5, 0)"
"(14, 3, 3)"
"(14, 7, 7)"
"(5, 5, 5)"
"(7, 7, 14)"
"(5, 7, 5)"
"(8, 0, 9)"
"(9, 3, 5)"
"(10, 2, 12)"
"(0, 2, 9)"
"(4, 2, 7)"
"(12, 12, 6)"
"(10, 10, 0)"
"(14, 4, 2)"
"(3, 6, 10)"
"(0, 3, 5)"
"(13, 5, 5)"
"(6, 6, 13)"
"(1, 9, 2)"
"(9, 4, 1)"
"(1, 9, 9)"
"(0, 5, 1)"
"(9, 5, 12)"
"(3, 7, 3)"
"(11, 9, 2)"
"(1, 12, 1)"
"(7, 4, 2)"
"(1, 11, 14)"
"(11, 3, 4)"
"(9, 4, 1)"
"(3, 2, 0)"
"(6, 12, 6)"
"(5, 14, 4)"
"(6, 8, 1)"
