"(7, 1, 5)"
"(5, 14, 14)"
"(18, 12, 13)"
"(4, 6, 13)"
"(14, 15, 18)"
"(5, 0, 2)"
"(14, 2, 10)"
"(0, 10, 17)"
"(9, 17, 15)"
"(8, 12, 9)"
"(2, 1, 18)"
"(16, 7, 4)"
"(10, 7, 4)"
"(17, 0, 1)"
"(16, 17, 0)"
"(7, 10, 18)"
"(17, 11, 9)"
"(4, 2, 0)"
"(12, 10, 2)"
"(6, 5, 4)"
"(4, 8, 4)"
"(17, 7, 8)"
"(17, 18, 2)"
"(10, 1, 5)"
"(12, 6, 5)"
"(11, 13, 3)"
"(3, 13, 0)"
"(11, 9, 12)"
"(5, 12, 8)"
"(5, 12, 8)"
"(18, 18, 8)"
"(0, 5, 0)"
"(14, 6, 9)"
"(7, 18, 6)"
"(13, 17, 9)"
"(15, 0, 17)"
"(13, 12, 17)"
"(15, 18, 1)"
"(8, 5, 8)"
"(13, 4, 0)"
"(13, 18, 3)"
"(0, 7, 0)"
"(7, 7, 1)"
"(8, 17, 6)"
"(0, 15, 11)"
"(14, 3, 0)"
"(6, 13, 15)"
"(15, 12, 5)"
"(10, 3, 6)"
"(9, 10, 15)"
"(15, 10, 2)"
"(2, 7, 17)"
"(0, 0, 7)"
"(17, 13, 12)"
"(17, 17, 0)"
"(7, 1, 1)"
"(10, 5, 12)"
"(10, 9, 12)"
"(11, 6, 2)"
"(11, 3, 2)"
"(17, 9, 17)"
"(3, 10, 18)"
"(8, 3, 3)"
"(10, 0, 15)"
"(11, 0, 4)"
"(3, 11, 17)"
"(15, 6, 7)"
"(2, 9, 12)"
"(12, 4, 17)"
"(10, 10, 16)"
"(2, 16, 15)"
"(8, 11, 9)"
"(0, 10, 16)"
"(5, 16, 13)"
"(10, 17, 7)"
"(7, 14, 5)"
"(18, 9, 3)"
"(14, 7, 7)"
"(15, 10, 9)"
"(17, 15, 1)"
"(6, 16, 18)"
"(7, 12, 8)"
"(1, 12, 8)"
"(14, 18, 1)"
"(4, 4, 8)"
"(18, 10, 9)"
"(11, 5, 11)"
"(18, 4, 1)"
"(3, 5, 10)"
"(1, 7, 15)"
"(14, 6, 4)"
"(17, 1, 9)"
"(13, 16, 8)"
"(11, 12, 7)"
"(0, 7, 11)"
"(7, 1, 7)"
"(10, 16, 16)"
"(6, 17, 1)"
"(10, 6, 16)"
"(12, 4, 10)"
