"(17, 23, 33)"
"(36, 26, 30)"
"(36, 34, 8)"
"(16, 31, 37)"
"(11, 16, 37)"
"(12, 9, 1)"
"(2, 9, 0)"
"(20, 30, 17)"
"(20, 11, 18)"
"(19, 38, 31)"
"(22, 31, 12)"
"(26, 20, 28)"
"(5, 33, 8)"
"(2, 31, 17)"
"(24, 5, 12)"
"(34, 7, 23)"
"(6, 22, 15)"
"(35, 30, 26)"
"(12, 6, 21)"
"(28, 31, 32)"
"(38, 19, 13)"
"(5, 3, 36)"
"(2, 6, 1)"
"(22, 23, 28)"
"(34, 8, 38)"
"(34, 2, 16)"
"(12, 38, 16)"
"(29, 31, 22)"
"(18, 24, 16)"
"(6, 38, 18)"
"(15, 37, 5)"
"(18, 6, 7)"
"(20, 25, 27)"
"(9, 30, 36)"
"(32, 19, 28)"
"(32, 8, 19)"
"(14, 38, 17)"
"(12, 7, 7)"
"(37, 26, 29)"
"(8, 16, 28)"
"(29, 16, 3)"
"(12, 9, 14)"
"(19, 34, 13)"
"(1, 15, 29)"
"(30, 14, 31)"
"(24, 36, 38)"
"(6, 33, 33)"
"(17, 18, 1)"
"(25, 8, 16)"
"(6, 22, 3)"
"(30, 20, 22)"
"(34, 36, 22)"
"(1, 21, 13)"
"(0, 11, 28)"
"(35, 28, 8)"
"(9, 16, 20)"
"(11, 18, 35)"
"(17, 20, 27)"
"(16, 20, 38)"
"(27, 33, 27)"
"(16, 18, 1)"
"(2, 1, 2)"
"(24, 26, 27)"
"(20, 28, 11)"
"(12, 18, 27)"
"(29, 35, 26)"
"(14, 19, 9)"
"(21, 25, 29)"
"(17, 21, 36)"
"(27, 26, 27)"
"(30, 4, 1)"
"(14, 31, 4)"
"(33, 37, 19)"
"(5, 33, 36)"
"(11, 38, 26)"
"(29, 1, 28)"
"(2, 12, 10)"
"(37, 3, 18)"
"(25, 18, 14)"
"(36, 34, 35)"
"(3, 4, 6)"
"(6, 33, 7)"
"(17, 26, 27)"
"(38, 8, 29)"
"(31, 28, 12)"
"(38, 25, 24)"
"(7, 31, 25)"
"(26, 31, 17)"
"(11, 33, 13)"
"(37, 34, 33)"
"(30, 24, 25)"
"(2, 0, 3)"
"(19, 21, 21)"
"(21, 28, 18)"
"(38, 35, 15)"
"(36, 23, 7)"
"(35, 6, 19)"
"(24, 23, 22)"
"(14, 18, 24)"
"(20, 23, 27)"
