"(82, 62, 0)"
"(24, 90, 20)"
"(5, 5, 1)"
"(3, 46, 61)"
"(96, 68, 14)"
"(42, 68, 41)"
"(56, 78, 28)"
"(66, 12, 26)"
"(96, 38, 20)"
"(38, 60, 31)"
"(7, 12, 68)"
"(74, 61, 88)"
"(29, 34, 59)"
"(81, 32, 71)"
"(61, 1, 35)"
"(78, 91, 7)"
"(8, 80, 18)"
"(97, 48, 61)"
"(87, 14, 78)"
"(24, 3, 29)"
"(8, 19, 1)"
"(37, 14, 27)"
"(83, 96, 2)"
"(71, 73, 34)"
"(90, 35, 38)"
"(73, 67, 1)"
"(72, 3, 38)"
"(65, 62, 6)"
"(40, 23, 21)"
"(48, 46, 73)"
"(86, 15, 14)"
"(45, 44, 49)"
"(87, 1, 84)"
"(54, 78, 73)"
"(23, 77, 30)"
"(64, 14, 37)"
"(26, 25, 4)"
"(49, 65, 76)"
"(37, 52, 2)"
"(96, 6, 26)"
"(92, 35, 97)"
"(61, 82, 11)"
"(69, 29, 63)"
"(50, 59, 77)"
"(5, 85, 48)"
"(55, 57, 92)"
"(71, 76, 14)"
"(96, 8, 20)"
"(93, 75, 93)"
"(79, 11, 0)"
"(35, 57, 85)"
"(77, 31, 86)"
"(0, 73, 81)"
"(30, 93, 91)"
"(65, 16, 93)"
"(94, 28, 58)"
"(83, 26, 54)"
"(73, 39, 12)"
"(14, 6, 49)"
"(53, 18, 33)"
"(19, 92, 29)"
"(46, 22, 28)"
"(84, 96, 90)"
"(41, 41, 14)"
"(70, 73, 21)"
"(34, 33, 30)"
"(47, 26, 52)"
"(27, 41, 18)"
"(77, 18, 72)"
"(0, 42, 87)"
"(27, 67, 85)"
"(4, 95, 1)"
"(10, 43, 36)"
"(22, 86, 79)"
"(93, 88, 45)"
"(12, 71, 31)"
"(79, 92, 55)"
"(81, 15, 32)"
"(48, 63, 74)"
"(57, 47, 39)"
"(5, 52, 72)"
"(42, 13, 49)"
"(38, 47, 93)"
"(48, 47, 38)"
"(41, 0, 30)"
"(46, 7, 72)"
"(17, 59, 40)"
"(82, 55, 5)"
"(17, 26, 33)"
"(70, 95, 7)"
"(9, 68, 44)"
"(81, 79, 5)"
"(97, 85, 72)"
"(17, 12, 69)"
"(23, 43, 83)"
"(86, 49, 86)"
"(80, 78, 7)"
"(34, 54, 70)"
"(38, 88, 79)"
"(34, 86, 27)"
