"(19, 3, 24)"
"(25, 5, 11)"
"(4, 15, 6)"
"(22, 9, 25)"
"(3, 3, 11)"
"(21, 16, 7)"
"(22, 1, 1)"
"(3, 2, 8)"
"(9, 6, 4)"
"(22, 13, 8)"
"(3, 11, 12)"
"(13, 3, 14)"
"(6, 20, 7)"
"(10, 1, 12)"
"(7, 11, 12)"
"(27, 19, 1)"
"(17, 2, 26)"
"(16, 23, 12)"
"(26, 19, 13)"
"(1, 27, 21)"
"(25, 3, 22)"
"(20, 9, 0)"
"(24, 13, 16)"
"(6, 7, 27)"
"(20, 13, 11)"
"(7, 0, 0)"
"(18, 12, 21)"
"(19, 16, 17)"
"(21, 22, 0)"
"(9, 6, 13)"
"(10, 12, 9)"
"(12, 6, 8)"
"(6, 7, 9)"
"(9, 13, 24)"
"(6, 25, 0)"
"(12, 16, 17)"
"(17, 22, 17)"
"(9, 1, 24)"
"(2, 9, 11)"
"(27, 19, 5)"
"(5, 24, 22)"
"(8, 19, 4)"
"(0, 1, 6)"
"(16, 2, 6)"
"(26, 27, 17)"
"(3, 11, 9)"
"(0, 7, 20)"
"(3, 11, 26)"
"(26, 0, 8)"
"(17, 17, 27)"
"(10, 16, 11)"
"(13, 18, 15)"
"(21, 26, 15)"
"(9, 21, 15)"
"(12, 2, 8)"
"(27, 22, 4)"
"(22, 17, 5)"
"(3, 3, 4)"
"(10, 22, 10)"
"(8, 17, 17)"
"(24, 13, 14)"
"(16, 0, 21)"
"(22, 4, 11)"
"(9, 5, 10)"
"(22, 10, 16)"
"(16, 24, 3)"
"(19, 1, 5)"
"(23, 4, 17)"
"(26, 24, 4)"
"(4, 0, 10)"
"(23, 18, 0)"
"(10, 9, 19)"
"(7, 23, 12)"
"(7, 12, 16)"
"(9, 26, 1)"
"(16, 21, 7)"
"(24, 2, 21)"
"(23, 25, 11)"
"(27, 12, 7)"
"(6, 26, 20)"
"(5, 2, 21)"
"(4, 8, 19)"
"(16, 14, 17)"
"(25, 23, 15)"
"(27, 6, 8)"
"(0, 16, 18)"
"(5, 6, 12)"
"(20, 18, 1)"
"(3, 15, 21)"
"(4, 10, 24)"
"(23, 8, 6)"
"(9, 9, 20)"
"(26, 25, 27)"
"(14, 11, 26)"
"(3, 15, 11)"
"(17, 2, 27)"
"(26, 18, 0)"
"(11, 18, 7)"
"(16, 14, 24)"
"(26, 27, 24)"
