"(15, 43, 48, 10)"
"(53, 38, 53, 64)"
"(63, 27, 42, 11)"
"(40, 36, 18, 57)"
"(63, 13, 17, 9)"
"(7, 25, 29, 11)"
"(12, 27, 62, 60)"
"(66, 20, 63, 50)"
"(42, 5, 8, 61)"
"(21, 53, 23, 34)"
"(6, 24, 38, 11)"
"(12, 11, 17, 49)"
"(18, 0, 18, 35)"
"(34, 29, 44, 54)"
"(38, 55, 13, 10)"
"(43, 13, 31, 16)"
"(61, 51, 24, 36)"
"(22, 11, 54, 47)"
"(44, 58, 0, 26)"
"(52, 1, 11, 51)"
"(51, 10, 56, 19)"
"(9, 63, 56, 3)"
"(15, 18, 1, 33)"
"(60, 11, 9, 12)"
"(63, 69, 0, 57)"
"(28, 68, 46, 1)"
"(68, 61, 65, 69)"
"(47, 12, 42, 18)"
"(50, 51, 0, 3)"
"(0, 67, 48, 0)"
"(4, 57, 58, 3)"
"(11, 27, 29, 29)"
"(42, 37, 69, 38)"
"(1, 41, 32, 12)"
"(59, 39, 2, 40)"
"(62, 5, 46, 66)"
"(29, 18, 51, 51)"
"(44, 4, 31, 39)"
"(60, 61, 46, 52)"
"(34, 4, 0, 31)"
"(61, 46, 27, 42)"
"(14, 24, 32, 35)"
"(27, 33, 65, 35)"
"(0, 51, 58, 43)"
"(24, 59, 13, 48)"
"(26, 8, 65, 42)"
"(26, 56, 13, 56)"
"(23, 67, 22, 3)"
"(64, 62, 66, 40)"
"(11, 36, 19, 17)"
"(27, 20, 54, 58)"
"(21, 37, 23, 58)"
"(3, 41, 40, 47)"
"(53, 14, 53, 54)"
"(31, 48, 46, 2)"
"(41, 16, 52, 56)"
"(9, 38, 55, 61)"
"(5, 66, 42, 37)"
"(37, 68, 58, 54)"
"(44, 36, 67, 64)"
"(58, 53, 40, 69)"
"(41, 43, 11, 2)"
"(53, 53, 65, 48)"
"(65, 6, 46, 27)"
"(18, 65, 31, 20)"
"(47, 6, 48, 43)"
"(58, 23, 3, 61)"
"(69, 1, 64, 37)"
"(3, 13, 44, 46)"
"(51, 18, 15, 10)"
"(62, 20, 50, 56)"
"(6, 35, 8, 31)"
"(66, 61, 59, 3)"
"(59, 26, 43, 14)"
"(25, 67, 63, 20)"
"(51, 39, 33, 49)"
"(30, 49, 57, 19)"
"(69, 48, 5, 3)"
"(37, 8, 59, 53)"
"(29, 25, 32, 34)"
"(28, 60, 38, 4)"
"(24, 59, 46, 58)"
"(69, 67, 28, 50)"
"(53, 5, 41, 35)"
"(65, 14, 55, 34)"
"(55, 35, 32, 68)"
"(38, 37, 17, 1)"
"(52, 27, 10, 36)"
"(57, 4, 52, 51)"
"(46, 54, 24, 56)"
"(3, 22, 64, 8)"
"(28, 3, 67, 11)"
"(50, 59, 49, 6)"
"(26, 18, 52, 55)"
"(17, 3, 39, 34)"
"(18, 23, 50, 49)"
"(65, 14, 64, 69)"
"(66, 12, 61, 57)"
"(28, 60, 45, 67)"
"(25, 22, 26, 12)"
