"(8, 31, 15, 8)"
"(26, 13, 1, 41)"
"(12, 24, 25, 18)"
"(42, 27, 19, 11)"
"(34, 30, 3, 34)"
"(37, 21, 19, 25)"
"(20, 15, 0, 24)"
"(18, 10, 3, 42)"
"(4, 24, 15, 28)"
"(5, 38, 14, 32)"
"(14, 10, 26, 26)"
"(22, 7, 10, 40)"
"(5, 16, 35, 28)"
"(1, 4, 34, 14)"
"(39, 2, 3, 30)"
"(22, 33, 6, 33)"
"(34, 2, 40, 39)"
"(20, 40, 4, 0)"
"(18, 25, 14, 21)"
"(15, 28, 34, 3)"
"(30, 25, 15, 13)"
"(39, 1, 40, 38)"
"(6, 9, 25, 16)"
"(30, 38, 32, 11)"
"(42, 40, 42, 17)"
"(28, 19, 29, 1)"
"(15, 9, 18, 37)"
"(21, 1, 14, 21)"
"(36, 30, 5, 1)"
"(38, 2, 0, 33)"
"(27, 12, 10, 24)"
"(30, 15, 18, 21)"
"(23, 21, 5, 18)"
"(5, 36, 34, 29)"
"(30, 3, 10, 30)"
"(18, 20, 36, 17)"
"(4, 39, 38, 13)"
"(39, 13, 21, 36)"
"(9, 28, 26, 16)"
"(19, 18, 34, 7)"
"(30, 11, 13, 29)"
"(38, 31, 12, 4)"
"(32, 14, 4, 35)"
"(4, 15, 3, 1)"
"(34, 1, 17, 19)"
"(19, 26, 38, 3)"
"(21, 41, 35, 28)"
"(20, 42, 30, 3)"
"(40, 8, 39, 24)"
"(8, 25, 35, 17)"
"(8, 32, 20, 18)"
"(17, 27, 38, 9)"
"(38, 8, 29, 0)"
"(37, 37, 7, 0)"
"(20, 20, 31, 14)"
"(26, 13, 5, 28)"
"(21, 10, 16, 38)"
"(3, 29, 20, 16)"
"(38, 24, 6, 41)"
"(26, 1, 21, 36)"
"(20, 19, 11, 18)"
"(19, 25, 33, 38)"
"(22, 34, 37, 1)"
"(42, 33, 25, 12)"
"(42, 2, 25, 12)"
"(10, 15, 25, 36)"
"(4, 33, 10, 3)"
"(26, 15, 33, 8)"
"(40, 38, 24, 12)"
"(37, 25, 4, 41)"
"(14, 2, 24, 34)"
"(37, 8, 9, 1)"
"(5, 19, 36, 42)"
"(13, 24, 30, 21)"
"(5, 20, 0, 34)"
"(36, 10, 37, 14)"
"(13, 16, 11, 7)"
"(31, 30, 41, 1)"
"(32, 32, 16, 29)"
"(10, 6, 34, 9)"
"(10, 33, 18, 10)"
"(38, 21, 11, 13)"
"(27, 29, 4, 0)"
"(20, 1, 25, 15)"
"(9, 16, 41, 18)"
"(34, 21, 33, 15)"
"(22, 35, 14, 38)"
"(29, 21, 8, 26)"
"(4, 10, 41, 23)"
"(22, 17, 42, 17)"
"(25, 8, 4, 21)"
"(37, 8, 29, 13)"
"(25, 23, 4, 7)"
"(25, 16, 16, 40)"
"(18, 26, 11, 33)"
"(3, 10, 18, 16)"
"(39, 41, 17, 27)"
"(37, 28, 4, 33)"
"(32, 2, 31, 35)"
"(31, 33, 12, 9)"
