"(56, 6, 99, 28)"
"(97, 55, 100, 104)"
"(126, 30, 91, 58)"
"(53, 5, 109, 116)"
"(3, 26, 72, 79)"
"(42, 17, 34, 114)"
"(101, 40, 137, 49)"
"(65, 51, 105, 70)"
"(144, 148, 6, 107)"
"(56, 106, 91, 44)"
"(73, 3, 14, 86)"
"(128, 108, 24, 25)"
"(79, 86, 30, 78)"
"(139, 47, 4, 75)"
"(127, 115, 1, 144)"
"(88, 83, 142, 109)"
"(142, 40, 72, 109)"
"(68, 60, 76, 91)"
"(79, 2, 98, 85)"
"(28, 18, 61, 8)"
"(50, 10, 27, 93)"
"(123, 68, 54, 102)"
"(76, 104, 78, 67)"
"(78, 36, 27, 63)"
"(112, 138, 114, 111)"
"(129, 37, 118, 31)"
"(60, 141, 147, 116)"
"(4, 69, 125, 90)"
"(12, 33, 72, 14)"
"(109, 25, 1, 43)"
"(50, 101, 26, 46)"
"(39, 143, 82, 135)"
"(85, 97, 14, 3)"
"(120, 132, 85, 64)"
"(51, 83, 36, 140)"
"(131, 128, 5, 125)"
"(18, 30, 83, 61)"
"(141, 82, 140, 60)"
"(108, 102, 47, 50)"
"(101, 100, 44, 57)"
"(85, 127, 23, 121)"
"(144, 25, 70, 28)"
"(8, 107, 91, 85)"
"(32, 145, 135, 107)"
"(22, 102, 107, 101)"
"(79, 59, 6, 116)"
"(114, 129, 144, 41)"
"(103, 18, 109, 105)"
"(49, 11, 34, 81)"
"(16, 103, 103, 47)"
"(129, 107, 108, 137)"
"(37, 141, 73, 120)"
"(46, 96, 16, 136)"
"(15, 78, 60, 117)"
"(21, 99, 128, 37)"
"(110, 43, 55, 69)"
"(143, 141, 69, 11)"
"(9, 82, 108, 132)"
"(51, 96, 83, 142)"
"(58, 74, 120, 96)"
"(66, 7, 141, 34)"
"(78, 124, 45, 5)"
"(75, 115, 117, 56)"
"(32, 87, 60, 147)"
"(120, 1, 116, 41)"
"(69, 111, 148, 124)"
"(14, 43, 103, 64)"
"(9, 95, 25, 51)"
"(137, 96, 21, 104)"
"(46, 146, 121, 40)"
"(114, 108, 89, 38)"
"(140, 107, 89, 89)"
"(80, 77, 24, 144)"
"(143, 67, 142, 145)"
"(62, 5, 33, 127)"
"(46, 23, 38, 99)"
"(107, 80, 108, 45)"
"(81, 146, 144, 67)"
"(77, 72, 27, 51)"
"(31, 50, 63, 113)"
"(146, 82, 124, 31)"
"(74, 1, 135, 60)"
"(6, 125, 142, 115)"
"(8, 55, 42, 140)"
"(126, 100, 116, 131)"
"(106, 57, 67, 108)"
"(58, 28, 147, 0)"
"(70, 106, 145, 145)"
"(60, 113, 61, 45)"
"(111, 143, 39, 104)"
"(128, 24, 138, 34)"
"(29, 29, 77, 65)"
"(118, 117, 82, 52)"
"(123, 75, 11, 79)"
"(53, 77, 133, 109)"
"(4, 73, 93, 18)"
"(139, 68, 44, 98)"
"(70, 92, 35, 42)"
"(6, 70, 121, 111)"
"(35, 147, 36, 21)"
