"(12, 14, 1, 12, 6)"
"(13, 8, 9, 0, 18)"
"(9, 16, 6, 6, 0)"
"(8, 0, 0, 3, 3)"
"(6, 14, 3, 16, 1)"
"(3, 9, 12, 10, 8)"
"(17, 2, 1, 3, 10)"
"(3, 14, 0, 15, 5)"
"(16, 13, 1, 16, 17)"
"(8, 11, 7, 16, 3)"
"(0, 15, 6, 7, 4)"
"(8, 5, 7, 15, 5)"
"(9, 2, 4, 6, 18)"
"(10, 17, 13, 10, 17)"
"(6, 2, 14, 1, 7)"
"(13, 13, 14, 1, 8)"
"(2, 11, 2, 18, 13)"
"(7, 5, 15, 15, 8)"
"(13, 17, 11, 14, 16)"
"(7, 17, 6, 14, 4)"
"(16, 18, 6, 13, 4)"
"(8, 18, 11, 0, 7)"
"(15, 14, 2, 14, 5)"
"(15, 5, 12, 12, 7)"
"(14, 0, 11, 10, 13)"
"(13, 9, 9, 14, 18)"
"(9, 10, 5, 14, 1)"
"(7, 17, 12, 0, 10)"
"(17, 1, 12, 17, 5)"
"(8, 15, 5, 10, 16)"
"(7, 18, 6, 8, 18)"
"(10, 6, 6, 9, 4)"
"(15, 12, 0, 13, 11)"
"(13, 6, 0, 16, 2)"
"(11, 1, 8, 4, 6)"
"(10, 6, 1, 15, 14)"
"(11, 4, 13, 12, 11)"
"(14, 2, 9, 10, 15)"
"(5, 9, 9, 5, 16)"
"(7, 7, 1, 17, 11)"
"(15, 17, 9, 10, 8)"
"(12, 1, 4, 15, 6)"
"(7, 17, 2, 1, 2)"
"(15, 15, 10, 13, 13)"
"(12, 7, 14, 15, 12)"
"(4, 9, 15, 12, 14)"
"(8, 10, 18, 15, 7)"
"(0, 1, 11, 18, 13)"
"(7, 9, 5, 18, 14)"
"(9, 9, 8, 15, 18)"
"(10, 0, 18, 2, 7)"
"(14, 13, 12, 15, 11)"
"(7, 16, 0, 15, 17)"
"(17, 10, 7, 13, 14)"
"(4, 4, 8, 2, 8)"
"(0, 8, 12, 4, 16)"
"(13, 10, 5, 10, 18)"
"(0, 13, 1, 9, 9)"
"(8, 2, 9, 12, 6)"
"(1, 2, 10, 4, 0)"
"(7, 5, 3, 18, 14)"
"(15, 5, 2, 10, 17)"
"(13, 1, 7, 1, 15)"
"(5, 1, 5, 13, 5)"
"(10, 16, 14, 6, 14)"
"(7, 16, 9, 15, 7)"
"(10, 9, 6, 18, 10)"
"(5, 7, 5, 16, 0)"
"(15, 6, 16, 4, 4)"
"(2, 18, 10, 7, 8)"
"(1, 12, 10, 5, 12)"
"(18, 15, 12, 12, 8)"
"(3, 3, 15, 15, 6)"
"(11, 16, 4, 12, 16)"
"(8, 9, 14, 1, 7)"
"(8, 14, 5, 1, 5)"
"(0, 4, 5, 13, 8)"
"(14, 17, 12, 5, 18)"
"(0, 9, 9, 11, 4)"
"(17, 7, 11, 15, 14)"
"(1, 17, 14, 11, 2)"
"(13, 0, 16, 3, 0)"
"(5, 0, 16, 14, 9)"
"(15, 8, 6, 1, 16)"
"(3, 16, 15, 13, 10)"
"(16, 5, 1, 3, 2)"
"(0, 12, 17, 2, 8)"
"(18, 6, 9, 4, 16)"
"(15, 0, 7, 14, 14)"
"(12, 5, 1, 11, 18)"
"(4, 15, 0, 8, 11)"
"(2, 5, 7, 18, 6)"
"(4, 11, 5, 1, 14)"
"(1, 11, 4, 6, 9)"
"(9, 9, 15, 17, 0)"
"(2, 9, 7, 8, 13)"
"(4, 7, 15, 7, 10)"
"(8, 6, 10, 13, 18)"
"(8, 2, 11, 11, 2)"
"(3, 18, 11, 5, 10)"
