"(31, 7)"
"(24, 11)"
"(69, 11)"
"(5, 72)"
"(20, 27)"
"(57, 28)"
"(64, 36)"
"(76, 44)"
"(9, 66)"
"(17, 13)"
"(45, 51)"
"(68, 3)"
"(28, 54)"
"(82, 14)"
"(66, 74)"
"(29, 56)"
"(17, 44)"
"(64, 7)"
"(43, 60)"
"(3, 76)"
"(40, 57)"
"(33, 74)"
"(49, 64)"
"(64, 52)"
"(55, 21)"
"(59, 1)"
"(13, 22)"
"(75, 82)"
"(75, 41)"
"(68, 29)"
"(11, 52)"
"(3, 59)"
"(7, 64)"
"(75, 51)"
"(4, 29)"
"(46, 81)"
"(59, 3)"
"(57, 23)"
"(56, 15)"
"(68, 23)"
"(82, 9)"
"(79, 24)"
"(62, 7)"
"(80, 30)"
"(2, 73)"
"(2, 19)"
"(74, 38)"
"(82, 36)"
"(43, 22)"
"(66, 37)"
"(39, 9)"
"(12, 61)"
"(30, 83)"
"(60, 48)"
"(53, 58)"
"(28, 50)"
"(48, 26)"
"(66, 44)"
"(40, 77)"
"(72, 80)"
"(38, 67)"
"(79, 77)"
"(40, 32)"
"(52, 11)"
"(76, 42)"
"(77, 13)"
"(44, 77)"
"(34, 10)"
"(34, 29)"
"(35, 38)"
"(61, 43)"
"(8, 23)"
"(58, 61)"
"(49, 61)"
"(84, 54)"
"(64, 18)"
"(81, 83)"
"(57, 50)"
"(51, 72)"
"(1, 17)"
"(0, 29)"
"(19, 71)"
"(17, 78)"
"(60, 28)"
"(34, 45)"
"(71, 73)"
"(83, 54)"
"(38, 55)"
"(40, 85)"
"(25, 6)"
"(50, 21)"
"(75, 51)"
"(72, 47)"
"(12, 80)"
"(33, 65)"
"(18, 59)"
"(32, 76)"
"(71, 24)"
"(39, 29)"
"(39, 83)"
