"(79, 99)"
"(73, 168)"
"(40, 105)"
"(262, 29)"
"(309, 237)"
"(197, 64)"
"(55, 182)"
"(122, 156)"
"(85, 20)"
"(270, 41)"
"(51, 101)"
"(128, 135)"
"(265, 192)"
"(202, 45)"
"(196, 51)"
"(29, 119)"
"(113, 113)"
"(53, 178)"
"(160, 251)"
"(63, 86)"
"(276, 53)"
"(57, 250)"
"(264, 176)"
"(116, 110)"
"(209, 256)"
"(108, 257)"
"(276, 219)"
"(184, 237)"
"(168, 87)"
"(164, 120)"
"(210, 156)"
"(99, 3)"
"(218, 218)"
"(240, 148)"
"(295, 251)"
"(250, 307)"
"(191, 306)"
"(117, 181)"
"(209, 241)"
"(164, 109)"
"(34, 165)"
"(229, 182)"
"(302, 224)"
"(155, 89)"
"(259, 16)"
"(143, 309)"
"(193, 132)"
"(146, 309)"
"(52, 93)"
"(207, 241)"
"(246, 41)"
"(153, 114)"
"(163, 300)"
"(17, 278)"
"(206, 113)"
"(7, 287)"
"(181, 263)"
"(57, 95)"
"(255, 279)"
"(175, 80)"
"(241, 260)"
"(285, 69)"
"(80, 148)"
"(289, 126)"
"(248, 38)"
"(83, 89)"
"(291, 205)"
"(168, 60)"
"(9, 33)"
"(235, 204)"
"(145, 77)"
"(177, 279)"
"(2, 150)"
"(137, 144)"
"(267, 93)"
"(127, 223)"
"(35, 122)"
"(141, 45)"
"(285, 12)"
"(207, 294)"
"(4, 73)"
"(110, 225)"
"(123, 85)"
"(171, 21)"
"(140, 148)"
"(275, 82)"
"(241, 269)"
"(282, 76)"
"(175, 89)"
"(3, 0)"
"(76, 217)"
"(19, 121)"
"(48, 7)"
"(148, 51)"
"(109, 277)"
"(75, 163)"
"(65, 10)"
"(210, 187)"
"(57, 91)"
"(93, 18)"
