"(132, 269)"
"(165, 337)"
"(69, 28)"
"(283, 319)"
"(65, 21)"
"(191, 219)"
"(332, 383)"
"(316, 37)"
"(189, 373)"
"(160, 265)"
"(301, 291)"
"(362, 390)"
"(306, 368)"
"(30, 142)"
"(0, 196)"
"(308, 204)"
"(351, 42)"
"(384, 11)"
"(33, 215)"
"(119, 318)"
"(98, 361)"
"(163, 324)"
"(205, 3)"
"(306, 153)"
"(15, 25)"
"(343, 78)"
"(343, 215)"
"(122, 333)"
"(370, 122)"
"(343, 278)"
"(22, 13)"
"(253, 166)"
"(333, 316)"
"(64, 208)"
"(271, 236)"
"(248, 88)"
"(363, 92)"
"(233, 218)"
"(12, 320)"
"(86, 168)"
"(186, 165)"
"(324, 264)"
"(40, 176)"
"(32, 1)"
"(380, 214)"
"(204, 312)"
"(232, 252)"
"(109, 74)"
"(148, 333)"
"(238, 332)"
"(269, 203)"
"(294, 328)"
"(161, 165)"
"(261, 60)"
"(242, 123)"
"(377, 249)"
"(139, 347)"
"(316, 93)"
"(321, 112)"
"(54, 238)"
"(342, 268)"
"(290, 309)"
"(240, 74)"
"(47, 86)"
"(212, 76)"
"(311, 37)"
"(202, 106)"
"(50, 235)"
"(78, 228)"
"(34, 183)"
"(180, 89)"
"(333, 229)"
"(309, 106)"
"(130, 161)"
"(363, 170)"
"(28, 299)"
"(230, 108)"
"(45, 320)"
"(48, 224)"
"(53, 276)"
"(177, 349)"
"(53, 380)"
"(111, 388)"
"(64, 78)"
"(212, 83)"
"(332, 9)"
"(290, 218)"
"(293, 101)"
"(189, 248)"
"(315, 356)"
"(234, 246)"
"(329, 132)"
"(319, 246)"
"(181, 251)"
"(355, 99)"
"(239, 21)"
"(206, 142)"
"(344, 278)"
"(183, 363)"
"(177, 234)"
