"(52, 26)"
"(5, 42)"
"(28, 13)"
"(35, 45)"
"(14, 40)"
"(8, 2)"
"(40, 23)"
"(18, 8)"
"(10, 33)"
"(12, 19)"
"(18, 31)"
"(43, 35)"
"(46, 6)"
"(45, 37)"
"(0, 29)"
"(40, 17)"
"(16, 11)"
"(0, 20)"
"(16, 45)"
"(7, 5)"
"(0, 42)"
"(10, 23)"
"(4, 47)"
"(8, 35)"
"(47, 24)"
"(17, 6)"
"(2, 52)"
"(5, 47)"
"(52, 5)"
"(10, 32)"
"(33, 5)"
"(21, 37)"
"(22, 3)"
"(6, 50)"
"(0, 13)"
"(53, 24)"
"(5, 51)"
"(7, 8)"
"(4, 4)"
"(37, 24)"
"(53, 16)"
"(12, 42)"
"(4, 21)"
"(30, 55)"
"(35, 40)"
"(6, 4)"
"(34, 3)"
"(23, 32)"
"(33, 27)"
"(28, 29)"
"(39, 17)"
"(55, 8)"
"(38, 43)"
"(29, 50)"
"(17, 5)"
"(35, 27)"
"(17, 33)"
"(48, 31)"
"(3, 50)"
"(32, 16)"
"(45, 5)"
"(37, 40)"
"(18, 47)"
"(39, 50)"
"(48, 47)"
"(53, 11)"
"(7, 16)"
"(7, 52)"
"(11, 2)"
"(29, 26)"
"(54, 0)"
"(8, 2)"
"(55, 42)"
"(45, 49)"
"(4, 16)"
"(1, 25)"
"(32, 40)"
"(38, 20)"
"(20, 13)"
"(21, 3)"
"(8, 13)"
"(48, 47)"
"(41, 50)"
"(51, 35)"
"(38, 42)"
"(22, 16)"
"(51, 22)"
"(46, 34)"
"(11, 40)"
"(50, 53)"
"(6, 42)"
"(39, 29)"
"(5, 31)"
"(44, 53)"
"(35, 29)"
"(5, 25)"
"(22, 25)"
"(30, 49)"
"(18, 15)"
"(31, 4)"
