"(9, 28)"
"(25, 28)"
"(13, 22)"
"(25, 3)"
"(21, 13)"
"(13, 27)"
"(7, 12)"
"(11, 11)"
"(20, 23)"
"(26, 4)"
"(27, 12)"
"(16, 8)"
"(25, 5)"
"(13, 6)"
"(13, 11)"
"(21, 8)"
"(26, 12)"
"(21, 12)"
"(13, 1)"
"(8, 2)"
"(23, 9)"
"(19, 9)"
"(8, 0)"
"(19, 2)"
"(8, 24)"
"(12, 23)"
"(9, 6)"
"(9, 3)"
"(29, 7)"
"(13, 3)"
"(5, 13)"
"(0, 2)"
"(5, 8)"
"(0, 9)"
"(12, 15)"
"(10, 18)"
"(2, 28)"
"(18, 3)"
"(18, 1)"
"(24, 25)"
"(26, 18)"
"(7, 19)"
"(12, 20)"
"(22, 11)"
"(8, 5)"
"(19, 4)"
"(20, 11)"
"(9, 25)"
"(13, 6)"
"(1, 27)"
"(28, 11)"
"(10, 9)"
"(1, 22)"
"(9, 2)"
"(1, 25)"
"(13, 5)"
"(11, 29)"
"(21, 28)"
"(18, 20)"
"(0, 1)"
"(29, 0)"
"(14, 4)"
"(21, 10)"
"(14, 1)"
"(20, 8)"
"(23, 22)"
"(26, 28)"
"(7, 24)"
"(11, 18)"
"(28, 15)"
"(27, 9)"
"(2, 22)"
"(23, 11)"
"(22, 22)"
"(13, 17)"
"(14, 20)"
"(27, 22)"
"(15, 9)"
"(4, 12)"
"(13, 9)"
"(17, 26)"
"(12, 16)"
"(0, 6)"
"(16, 18)"
"(5, 21)"
"(1, 9)"
"(4, 4)"
"(21, 22)"
"(20, 26)"
"(5, 20)"
"(0, 9)"
"(15, 4)"
"(6, 9)"
"(19, 17)"
"(13, 8)"
"(7, 0)"
"(5, 28)"
"(10, 26)"
"(2, 17)"
"(18, 26)"
