"(30,)"
"(28,)"
"(39,)"
"(67,)"
"(53,)"
"(19,)"
"(6,)"
"(70,)"
"(78,)"
"(69,)"
"(9,)"
"(38,)"
"(64,)"
"(27,)"
"(6,)"
"(37,)"
"(10,)"
"(29,)"
"(0,)"
"(19,)"
"(38,)"
"(77,)"
"(58,)"
"(28,)"
"(20,)"
"(1,)"
"(21,)"
"(26,)"
"(18,)"
"(42,)"
"(57,)"
"(54,)"
"(69,)"
"(73,)"
"(46,)"
"(81,)"
"(11,)"
"(22,)"
"(0,)"
"(66,)"
"(82,)"
"(13,)"
"(17,)"
"(10,)"
"(19,)"
"(62,)"
"(25,)"
"(19,)"
"(73,)"
"(61,)"
"(48,)"
"(66,)"
"(16,)"
"(31,)"
"(28,)"
"(83,)"
"(7,)"
"(62,)"
"(9,)"
"(56,)"
"(68,)"
"(77,)"
"(27,)"
"(6,)"
"(63,)"
"(12,)"
"(15,)"
"(26,)"
"(0,)"
"(26,)"
"(79,)"
"(79,)"
"(48,)"
"(45,)"
"(19,)"
"(19,)"
"(46,)"
"(78,)"
"(70,)"
"(77,)"
"(56,)"
"(56,)"
"(53,)"
"(10,)"
"(21,)"
"(10,)"
"(86,)"
"(52,)"
"(38,)"
"(53,)"
"(9,)"
"(44,)"
"(14,)"
"(83,)"
"(48,)"
"(46,)"
"(46,)"
"(49,)"
"(31,)"
"(73,)"
