"(3,)"
"(2,)"
"(5,)"
"(6,)"
"(5,)"
"(8,)"
"(5,)"
"(5,)"
"(2,)"
"(0,)"
"(3,)"
"(2,)"
"(2,)"
"(9,)"
"(5,)"
"(5,)"
"(1,)"
"(5,)"
"(9,)"
"(2,)"
"(0,)"
"(2,)"
"(1,)"
"(4,)"
"(2,)"
"(7,)"
"(1,)"
"(5,)"
"(5,)"
"(4,)"
"(3,)"
"(5,)"
"(7,)"
"(2,)"
"(7,)"
"(4,)"
"(3,)"
"(3,)"
"(2,)"
"(3,)"
"(1,)"
"(1,)"
"(5,)"
"(0,)"
"(0,)"
"(3,)"
"(6,)"
"(9,)"
"(0,)"
"(5,)"
"(1,)"
"(5,)"
"(5,)"
"(1,)"
"(0,)"
"(1,)"
"(5,)"
"(5,)"
"(7,)"
"(1,)"
"(7,)"
"(2,)"
"(9,)"
"(4,)"
"(7,)"
"(7,)"
"(6,)"
"(6,)"
"(6,)"
"(2,)"
"(3,)"
"(1,)"
"(9,)"
"(6,)"
"(4,)"
"(2,)"
"(1,)"
"(3,)"
"(4,)"
"(3,)"
"(5,)"
"(3,)"
"(9,)"
"(9,)"
"(7,)"
"(2,)"
"(9,)"
"(1,)"
"(3,)"
"(5,)"
"(1,)"
"(8,)"
"(3,)"
"(2,)"
"(7,)"
"(5,)"
"(8,)"
"(0,)"
"(6,)"
"(7,)"
