"(16,)"
"(4,)"
"(59,)"
"(61,)"
"(17,)"
"(1,)"
"(25,)"
"(7,)"
"(2,)"
"(12,)"
"(77,)"
"(87,)"
"(36,)"
"(16,)"
"(75,)"
"(22,)"
"(85,)"
"(84,)"
"(25,)"
"(11,)"
"(13,)"
"(63,)"
"(29,)"
"(76,)"
"(64,)"
"(32,)"
"(19,)"
"(34,)"
"(49,)"
"(45,)"
"(60,)"
"(50,)"
"(49,)"
"(59,)"
"(59,)"
"(48,)"
"(2,)"
"(70,)"
"(61,)"
"(58,)"
"(62,)"
"(17,)"
"(36,)"
"(22,)"
"(18,)"
"(34,)"
"(80,)"
"(59,)"
"(18,)"
"(13,)"
"(43,)"
"(35,)"
"(56,)"
"(88,)"
"(39,)"
"(19,)"
"(8,)"
"(85,)"
"(11,)"
"(61,)"
"(44,)"
"(6,)"
"(40,)"
"(65,)"
"(45,)"
"(71,)"
"(50,)"
"(57,)"
"(73,)"
"(57,)"
"(37,)"
"(32,)"
"(8,)"
"(24,)"
"(34,)"
"(84,)"
"(49,)"
"(86,)"
"(6,)"
"(14,)"
"(10,)"
"(55,)"
"(18,)"
"(22,)"
"(29,)"
"(22,)"
"(83,)"
"(27,)"
"(30,)"
"(47,)"
"(37,)"
"(88,)"
"(38,)"
"(31,)"
"(43,)"
"(50,)"
"(39,)"
"(16,)"
"(10,)"
"(71,)"
