"(41, 51, 27)"
"(38, 48, 31)"
"(26, 23, 22)"
"(34, 24, 46)"
"(15, 14, 13)"
"(17, 15, 36)"
"(1, 7, 0)"
"(3, 52, 13)"
"(16, 11, 11)"
"(33, 56, 42)"
"(25, 38, 39)"
"(21, 18, 41)"
"(50, 21, 47)"
"(18, 6, 26)"
"(30, 37, 17)"
"(6, 30, 11)"
"(18, 7, 1)"
"(13, 49, 55)"
"(11, 44, 12)"
"(32, 47, 41)"
"(26, 39, 2)"
"(27, 6, 21)"
"(12, 7, 55)"
"(7, 7, 0)"
"(49, 36, 48)"
"(13, 22, 22)"
"(8, 15, 47)"
"(13, 18, 28)"
"(48, 53, 22)"
"(0, 57, 44)"
"(17, 51, 9)"
"(10, 23, 28)"
"(42, 7, 16)"
"(31, 13, 32)"
"(37, 55, 37)"
"(51, 34, 56)"
"(12, 9, 54)"
"(16, 9, 20)"
"(26, 23, 7)"
"(27, 33, 7)"
"(15, 50, 47)"
"(29, 30, 26)"
"(7, 29, 4)"
"(26, 1, 0)"
"(10, 15, 7)"
"(29, 55, 5)"
"(19, 38, 9)"
"(7, 41, 36)"
"(17, 43, 58)"
"(48, 43, 54)"
"(23, 11, 36)"
"(10, 10, 24)"
"(55, 49, 44)"
"(8, 27, 1)"
"(25, 27, 27)"
"(47, 19, 26)"
"(24, 18, 11)"
"(53, 49, 0)"
"(31, 58, 31)"
"(47, 53, 40)"
"(36, 28, 25)"
"(50, 12, 29)"
"(43, 4, 35)"
"(41, 41, 26)"
"(56, 30, 26)"
"(19, 24, 57)"
"(29, 27, 31)"
"(28, 30, 49)"
"(42, 49, 31)"
"(0, 0, 58)"
"(30, 46, 11)"
"(55, 35, 1)"
"(45, 5, 39)"
"(30, 35, 2)"
"(49, 15, 51)"
"(54, 28, 49)"
"(16, 10, 15)"
"(42, 27, 58)"
"(2, 7, 52)"
"(6, 45, 43)"
"(57, 2, 56)"
"(8, 48, 53)"
"(31, 18, 7)"
"(10, 32, 43)"
"(29, 24, 35)"
"(30, 4, 5)"
"(26, 37, 47)"
"(22, 9, 26)"
"(44, 30, 0)"
"(11, 2, 22)"
"(22, 39, 15)"
"(54, 54, 54)"
"(36, 27, 53)"
"(7, 11, 33)"
"(53, 9, 8)"
"(57, 22, 17)"
"(51, 3, 43)"
"(22, 45, 42)"
"(38, 7, 12)"
"(9, 40, 4)"
