"(41, 1, 22)"
"(18, 48, 49)"
"(24, 41, 40)"
"(7, 42, 15)"
"(31, 23, 22)"
"(57, 8, 56)"
"(21, 13, 31)"
"(22, 34, 5)"
"(0, 4, 4)"
"(52, 43, 56)"
"(52, 7, 41)"
"(16, 44, 0)"
"(40, 4, 10)"
"(15, 58, 20)"
"(43, 6, 35)"
"(36, 3, 56)"
"(8, 24, 20)"
"(41, 40, 6)"
"(21, 5, 13)"
"(41, 14, 38)"
"(9, 55, 45)"
"(25, 13, 52)"
"(36, 12, 12)"
"(0, 20, 28)"
"(46, 23, 8)"
"(48, 37, 18)"
"(34, 49, 36)"
"(4, 11, 55)"
"(56, 27, 53)"
"(55, 28, 48)"
"(28, 58, 23)"
"(24, 7, 28)"
"(10, 26, 55)"
"(57, 45, 25)"
"(33, 14, 10)"
"(40, 38, 48)"
"(55, 3, 4)"
"(40, 54, 21)"
"(25, 34, 59)"
"(59, 33, 13)"
"(58, 40, 17)"
"(38, 42, 28)"
"(14, 53, 54)"
"(4, 51, 59)"
"(15, 36, 26)"
"(6, 44, 58)"
"(29, 5, 31)"
"(23, 22, 32)"
"(24, 6, 50)"
"(21, 17, 4)"
"(41, 7, 44)"
"(24, 33, 54)"
"(20, 12, 7)"
"(27, 25, 14)"
"(34, 29, 50)"
"(51, 35, 24)"
"(15, 26, 30)"
"(59, 18, 48)"
"(37, 43, 25)"
"(10, 52, 59)"
"(46, 25, 13)"
"(46, 56, 42)"
"(23, 49, 56)"
"(4, 32, 45)"
"(52, 37, 44)"
"(17, 41, 43)"
"(6, 36, 11)"
"(52, 23, 16)"
"(31, 35, 24)"
"(38, 40, 20)"
"(59, 39, 44)"
"(43, 48, 35)"
"(32, 4, 45)"
"(52, 30, 42)"
"(10, 54, 10)"
"(49, 55, 38)"
"(17, 39, 46)"
"(22, 32, 34)"
"(42, 55, 44)"
"(36, 32, 51)"
"(36, 25, 49)"
"(16, 34, 35)"
"(37, 49, 45)"
"(33, 29, 33)"
"(0, 26, 58)"
"(39, 9, 12)"
"(32, 36, 55)"
"(45, 50, 41)"
"(41, 41, 22)"
"(56, 16, 58)"
"(19, 31, 34)"
"(59, 21, 25)"
"(42, 38, 14)"
"(13, 41, 9)"
"(47, 54, 6)"
"(14, 47, 38)"
"(14, 22, 27)"
"(59, 22, 21)"
"(12, 33, 56)"
"(35, 30, 14)"
