"(16, 0, 22)"
"(4, 26, 3)"
"(32, 16, 37)"
"(3, 15, 35)"
"(27, 22, 5)"
"(2, 16, 34)"
"(7, 17, 14)"
"(33, 32, 0)"
"(34, 29, 18)"
"(9, 30, 35)"
"(12, 27, 19)"
"(16, 25, 13)"
"(38, 1, 9)"
"(5, 21, 34)"
"(38, 20, 9)"
"(23, 8, 15)"
"(11, 7, 11)"
"(25, 13, 7)"
"(17, 32, 33)"
"(12, 33, 21)"
"(28, 8, 9)"
"(9, 30, 16)"
"(38, 23, 8)"
"(5, 13, 6)"
"(20, 7, 30)"
"(23, 33, 20)"
"(6, 19, 24)"
"(25, 35, 5)"
"(19, 3, 26)"
"(7, 13, 3)"
"(36, 28, 30)"
"(8, 9, 29)"
"(34, 26, 24)"
"(29, 34, 2)"
"(36, 33, 36)"
"(32, 10, 20)"
"(25, 33, 21)"
"(23, 11, 6)"
"(24, 6, 1)"
"(37, 5, 22)"
"(26, 15, 16)"
"(9, 19, 35)"
"(4, 2, 3)"
"(35, 24, 0)"
"(4, 23, 23)"
"(17, 15, 9)"
"(37, 6, 20)"
"(34, 28, 32)"
"(8, 14, 25)"
"(9, 12, 34)"
"(12, 9, 22)"
"(2, 34, 38)"
"(17, 30, 14)"
"(21, 29, 4)"
"(24, 38, 32)"
"(31, 0, 9)"
"(23, 19, 28)"
"(11, 30, 27)"
"(21, 27, 13)"
"(28, 14, 20)"
"(19, 19, 13)"
"(23, 11, 36)"
"(31, 28, 5)"
"(6, 28, 9)"
"(34, 10, 21)"
"(31, 2, 19)"
"(22, 1, 17)"
"(36, 33, 34)"
"(22, 14, 14)"
"(23, 16, 2)"
"(25, 17, 33)"
"(32, 37, 20)"
"(3, 15, 29)"
"(19, 23, 18)"
"(12, 34, 3)"
"(8, 7, 19)"
"(29, 29, 16)"
"(30, 3, 28)"
"(24, 8, 1)"
"(10, 37, 31)"
"(12, 29, 22)"
"(4, 22, 31)"
"(7, 37, 30)"
"(3, 0, 22)"
"(3, 11, 0)"
"(13, 26, 1)"
"(38, 35, 30)"
"(38, 10, 20)"
"(17, 30, 30)"
"(10, 17, 9)"
"(32, 3, 9)"
"(14, 9, 10)"
"(12, 20, 24)"
"(2, 31, 19)"
"(11, 2, 20)"
"(24, 11, 32)"
"(15, 25, 37)"
"(14, 13, 20)"
"(0, 22, 37)"
"(30, 7, 38)"
