"(44, 38, 3)"
"(22, 39, 54)"
"(12, 0, 40)"
"(28, 42, 20)"
"(26, 11, 50)"
"(23, 0, 29)"
"(33, 10, 6)"
"(13, 38, 54)"
"(1, 3, 25)"
"(32, 44, 13)"
"(48, 10, 12)"
"(6, 2, 40)"
"(54, 17, 3)"
"(46, 0, 44)"
"(45, 49, 53)"
"(43, 41, 7)"
"(2, 2, 7)"
"(12, 12, 36)"
"(29, 41, 45)"
"(48, 0, 53)"
"(17, 2, 13)"
"(31, 5, 20)"
"(27, 31, 21)"
"(10, 11, 12)"
"(30, 49, 35)"
"(45, 51, 30)"
"(33, 12, 37)"
"(36, 34, 37)"
"(33, 3, 2)"
"(41, 44, 49)"
"(23, 21, 34)"
"(5, 2, 15)"
"(17, 28, 10)"
"(37, 41, 40)"
"(44, 49, 51)"
"(38, 26, 18)"
"(39, 48, 11)"
"(5, 21, 7)"
"(52, 10, 13)"
"(13, 5, 12)"
"(21, 42, 40)"
"(15, 25, 19)"
"(51, 7, 12)"
"(15, 5, 45)"
"(30, 30, 28)"
"(4, 54, 0)"
"(21, 4, 16)"
"(54, 41, 3)"
"(20, 53, 19)"
"(31, 14, 49)"
"(47, 30, 33)"
"(26, 51, 4)"
"(23, 22, 36)"
"(19, 39, 38)"
"(43, 31, 50)"
"(24, 6, 33)"
"(5, 9, 24)"
"(10, 3, 9)"
"(23, 3, 18)"
"(38, 40, 51)"
"(4, 19, 24)"
"(54, 20, 15)"
"(48, 15, 35)"
"(49, 52, 24)"
"(8, 23, 25)"
"(42, 37, 48)"
"(48, 42, 22)"
"(27, 19, 5)"
"(0, 34, 9)"
"(38, 24, 5)"
"(20, 3, 27)"
"(49, 53, 33)"
"(14, 36, 8)"
"(29, 24, 6)"
"(29, 31, 4)"
"(45, 1, 45)"
"(22, 2, 32)"
"(33, 11, 37)"
"(11, 28, 7)"
"(46, 42, 44)"
"(17, 17, 5)"
"(18, 2, 26)"
"(42, 10, 23)"
"(26, 0, 4)"
"(5, 36, 21)"
"(28, 49, 51)"
"(25, 11, 19)"
"(27, 11, 16)"
"(27, 38, 17)"
"(54, 6, 43)"
"(10, 16, 39)"
"(13, 22, 16)"
"(17, 25, 31)"
"(18, 45, 20)"
"(44, 46, 11)"
"(2, 6, 20)"
"(41, 4, 19)"
"(36, 42, 41)"
"(10, 32, 52)"
"(17, 5, 45)"
