"(97, 15)"
"(258, 256)"
"(80, 152)"
"(116, 18)"
"(84, 287)"
"(131, 145)"
"(110, 4)"
"(147, 52)"
"(67, 261)"
"(128, 156)"
"(18, 108)"
"(243, 158)"
"(124, 27)"
"(168, 73)"
"(88, 273)"
"(43, 211)"
"(152, 38)"
"(90, 63)"
"(170, 47)"
"(156, 240)"
"(38, 240)"
"(56, 104)"
"(40, 83)"
"(254, 1)"
"(52, 35)"
"(44, 60)"
"(32, 78)"
"(231, 47)"
"(257, 205)"
"(102, 121)"
"(129, 146)"
"(259, 255)"
"(237, 170)"
"(168, 278)"
"(51, 288)"
"(107, 179)"
"(189, 56)"
"(82, 119)"
"(279, 268)"
"(83, 53)"
"(169, 237)"
"(219, 282)"
"(137, 172)"
"(237, 27)"
"(256, 9)"
"(262, 146)"
"(40, 215)"
"(230, 143)"
"(120, 161)"
"(169, 71)"
"(226, 39)"
"(154, 49)"
"(257, 174)"
"(105, 191)"
"(114, 248)"
"(272, 173)"
"(163, 127)"
"(182, 4)"
"(257, 118)"
"(265, 259)"
"(147, 59)"
"(199, 239)"
"(270, 73)"
"(179, 22)"
"(8, 82)"
"(235, 160)"
"(242, 112)"
"(52, 214)"
"(203, 161)"
"(142, 181)"
"(36, 160)"
"(211, 281)"
"(41, 240)"
"(147, 167)"
"(174, 67)"
"(98, 184)"
"(156, 170)"
"(104, 255)"
"(135, 223)"
"(250, 41)"
"(85, 260)"
"(257, 232)"
"(68, 249)"
"(195, 120)"
"(100, 40)"
"(122, 153)"
"(180, 167)"
"(66, 71)"
"(248, 129)"
"(76, 243)"
"(225, 3)"
"(89, 155)"
"(114, 42)"
"(77, 174)"
"(29, 171)"
"(233, 40)"
"(112, 79)"
"(21, 257)"
"(168, 23)"
"(102, 242)"
