"(108, 120)"
"(227, 62)"
"(175, 139)"
"(115, 220)"
"(170, 158)"
"(26, 163)"
"(103, 178)"
"(6, 211)"
"(134, 101)"
"(56, 174)"
"(30, 208)"
"(73, 109)"
"(214, 99)"
"(16, 118)"
"(223, 229)"
"(153, 175)"
"(26, 180)"
"(114, 200)"
"(79, 99)"
"(75, 167)"
"(169, 232)"
"(182, 78)"
"(208, 203)"
"(194, 136)"
"(194, 142)"
"(91, 24)"
"(120, 6)"
"(244, 188)"
"(4, 162)"
"(70, 60)"
"(163, 13)"
"(226, 40)"
"(134, 103)"
"(125, 69)"
"(170, 156)"
"(168, 108)"
"(216, 112)"
"(144, 122)"
"(64, 16)"
"(165, 47)"
"(178, 101)"
"(40, 179)"
"(198, 244)"
"(175, 93)"
"(119, 171)"
"(140, 70)"
"(237, 236)"
"(198, 156)"
"(42, 174)"
"(66, 106)"
"(10, 209)"
"(211, 237)"
"(86, 141)"
"(162, 180)"
"(63, 59)"
"(233, 226)"
"(60, 222)"
"(123, 223)"
"(196, 223)"
"(147, 1)"
"(242, 182)"
"(70, 74)"
"(8, 157)"
"(7, 238)"
"(91, 197)"
"(223, 140)"
"(164, 136)"
"(93, 73)"
"(119, 40)"
"(35, 105)"
"(179, 189)"
"(229, 110)"
"(160, 65)"
"(158, 31)"
"(159, 201)"
"(7, 213)"
"(194, 28)"
"(95, 172)"
"(27, 243)"
"(204, 28)"
"(181, 53)"
"(134, 185)"
"(25, 113)"
"(33, 192)"
"(93, 54)"
"(94, 45)"
"(7, 165)"
"(214, 124)"
"(81, 102)"
"(101, 35)"
"(114, 10)"
"(187, 63)"
"(164, 62)"
"(215, 160)"
"(102, 97)"
"(76, 192)"
"(48, 169)"
"(63, 87)"
"(67, 59)"
"(63, 181)"
