"(6, 29)"
"(19, 47)"
"(54, 17)"
"(1, 11)"
"(43, 48)"
"(58, 12)"
"(11, 64)"
"(63, 17)"
"(43, 30)"
"(70, 7)"
"(56, 16)"
"(73, 41)"
"(75, 49)"
"(3, 75)"
"(71, 52)"
"(2, 9)"
"(50, 14)"
"(46, 42)"
"(28, 15)"
"(33, 65)"
"(69, 29)"
"(38, 4)"
"(47, 58)"
"(34, 57)"
"(65, 42)"
"(9, 55)"
"(24, 74)"
"(11, 5)"
"(13, 21)"
"(14, 32)"
"(79, 47)"
"(31, 40)"
"(8, 17)"
"(35, 0)"
"(68, 66)"
"(27, 21)"
"(51, 56)"
"(37, 40)"
"(68, 15)"
"(62, 26)"
"(30, 11)"
"(70, 71)"
"(74, 26)"
"(66, 62)"
"(35, 30)"
"(49, 38)"
"(35, 58)"
"(55, 73)"
"(53, 10)"
"(3, 57)"
"(73, 67)"
"(26, 23)"
"(59, 19)"
"(78, 73)"
"(1, 4)"
"(76, 33)"
"(15, 14)"
"(12, 54)"
"(35, 5)"
"(59, 52)"
"(48, 45)"
"(27, 8)"
"(22, 45)"
"(78, 6)"
"(34, 10)"
"(14, 66)"
"(67, 75)"
"(32, 52)"
"(13, 0)"
"(9, 67)"
"(66, 49)"
"(66, 67)"
"(9, 74)"
"(75, 15)"
"(76, 55)"
"(21, 24)"
"(78, 40)"
"(2, 5)"
"(32, 75)"
"(56, 39)"
"(55, 64)"
"(11, 40)"
"(45, 78)"
"(3, 25)"
"(13, 55)"
"(2, 27)"
"(16, 62)"
"(77, 17)"
"(33, 42)"
"(59, 66)"
"(41, 44)"
"(72, 48)"
"(25, 61)"
"(63, 62)"
"(23, 30)"
"(56, 6)"
"(12, 20)"
"(38, 44)"
"(56, 77)"
"(27, 73)"
