"(94, 38)"
"(103, 24)"
"(4, 91)"
"(66, 8)"
"(48, 89)"
"(72, 64)"
"(108, 63)"
"(13, 51)"
"(87, 21)"
"(18, 4)"
"(62, 78)"
"(108, 80)"
"(45, 12)"
"(46, 29)"
"(69, 28)"
"(109, 51)"
"(58, 63)"
"(26, 15)"
"(64, 54)"
"(48, 82)"
"(52, 16)"
"(74, 10)"
"(85, 67)"
"(29, 101)"
"(33, 16)"
"(42, 75)"
"(12, 104)"
"(59, 87)"
"(49, 75)"
"(20, 20)"
"(81, 15)"
"(32, 19)"
"(25, 21)"
"(106, 90)"
"(104, 90)"
"(98, 28)"
"(79, 105)"
"(53, 21)"
"(15, 81)"
"(65, 59)"
"(19, 2)"
"(96, 16)"
"(24, 45)"
"(92, 89)"
"(50, 93)"
"(50, 33)"
"(43, 1)"
"(42, 1)"
"(14, 89)"
"(85, 72)"
"(103, 19)"
"(97, 102)"
"(96, 6)"
"(99, 106)"
"(95, 58)"
"(2, 101)"
"(31, 78)"
"(0, 19)"
"(81, 82)"
"(25, 74)"
"(102, 100)"
"(28, 25)"
"(68, 3)"
"(50, 88)"
"(81, 45)"
"(78, 89)"
"(109, 109)"
"(32, 39)"
"(88, 27)"
"(33, 53)"
"(36, 65)"
"(5, 23)"
"(38, 88)"
"(78, 48)"
"(15, 54)"
"(99, 14)"
"(101, 56)"
"(4, 31)"
"(25, 73)"
"(29, 51)"
"(75, 30)"
"(44, 85)"
"(42, 93)"
"(102, 103)"
"(57, 106)"
"(77, 54)"
"(96, 1)"
"(20, 44)"
"(96, 29)"
"(47, 0)"
"(31, 66)"
"(40, 29)"
"(103, 3)"
"(75, 88)"
"(88, 38)"
"(69, 0)"
"(31, 38)"
"(85, 16)"
"(41, 76)"
"(36, 83)"
