"(84,)"
"(14,)"
"(39,)"
"(56,)"
"(51,)"
"(83,)"
"(63,)"
"(90,)"
"(7,)"
"(31,)"
"(38,)"
"(43,)"
"(77,)"
"(92,)"
"(64,)"
"(85,)"
"(48,)"
"(56,)"
"(12,)"
"(79,)"
"(51,)"
"(19,)"
"(24,)"
"(24,)"
"(90,)"
"(17,)"
"(3,)"
"(27,)"
"(52,)"
"(42,)"
"(77,)"
"(41,)"
"(62,)"
"(25,)"
"(36,)"
"(18,)"
"(82,)"
"(70,)"
"(36,)"
"(12,)"
"(91,)"
"(85,)"
"(12,)"
"(89,)"
"(60,)"
"(25,)"
"(20,)"
"(27,)"
"(15,)"
"(1,)"
"(74,)"
"(72,)"
"(27,)"
"(39,)"
"(7,)"
"(76,)"
"(29,)"
"(38,)"
"(15,)"
"(77,)"
"(24,)"
"(67,)"
"(62,)"
"(41,)"
"(82,)"
"(20,)"
"(38,)"
"(3,)"
"(61,)"
"(18,)"
"(74,)"
"(25,)"
"(24,)"
"(68,)"
"(58,)"
"(44,)"
"(90,)"
"(89,)"
"(5,)"
"(62,)"
"(30,)"
"(50,)"
"(25,)"
"(46,)"
"(89,)"
"(61,)"
"(36,)"
"(10,)"
"(85,)"
"(89,)"
"(22,)"
"(39,)"
"(78,)"
"(60,)"
"(47,)"
"(4,)"
"(59,)"
"(62,)"
"(26,)"
"(59,)"
