"(28,)"
"(20,)"
"(36,)"
"(16,)"
"(34,)"
"(25,)"
"(30,)"
"(9,)"
"(32,)"
"(14,)"
"(5,)"
"(1,)"
"(35,)"
"(22,)"
"(17,)"
"(17,)"
"(17,)"
"(19,)"
"(12,)"
"(17,)"
"(17,)"
"(11,)"
"(25,)"
"(12,)"
"(19,)"
"(18,)"
"(22,)"
"(12,)"
"(31,)"
"(11,)"
"(29,)"
"(7,)"
"(8,)"
"(26,)"
"(6,)"
"(13,)"
"(17,)"
"(29,)"
"(5,)"
"(17,)"
"(24,)"
"(18,)"
"(36,)"
"(9,)"
"(12,)"
"(8,)"
"(27,)"
"(19,)"
"(5,)"
"(22,)"
"(35,)"
"(18,)"
"(14,)"
"(3,)"
"(21,)"
"(3,)"
"(10,)"
"(20,)"
"(34,)"
"(21,)"
"(23,)"
"(36,)"
"(0,)"
"(23,)"
"(12,)"
"(20,)"
"(25,)"
"(11,)"
"(0,)"
"(16,)"
"(8,)"
"(32,)"
"(27,)"
"(30,)"
"(33,)"
"(22,)"
"(10,)"
"(17,)"
"(17,)"
"(19,)"
"(8,)"
"(22,)"
"(12,)"
"(16,)"
"(19,)"
"(1,)"
"(20,)"
"(0,)"
"(30,)"
"(27,)"
"(18,)"
"(15,)"
"(28,)"
"(7,)"
"(6,)"
"(23,)"
"(8,)"
"(2,)"
"(28,)"
"(22,)"
