"(6,)"
"(4,)"
"(6,)"
"(1,)"
"(4,)"
"(1,)"
"(1,)"
"(0,)"
"(1,)"
"(1,)"
"(0,)"
"(3,)"
"(0,)"
"(2,)"
"(4,)"
"(1,)"
"(6,)"
"(5,)"
"(4,)"
"(1,)"
"(7,)"
"(4,)"
"(7,)"
"(2,)"
"(3,)"
"(2,)"
"(3,)"
"(6,)"
"(4,)"
"(3,)"
"(3,)"
"(6,)"
"(6,)"
"(6,)"
"(4,)"
"(4,)"
"(3,)"
"(7,)"
"(0,)"
"(5,)"
"(4,)"
"(0,)"
"(2,)"
"(3,)"
"(4,)"
"(5,)"
"(3,)"
"(6,)"
"(6,)"
"(0,)"
"(6,)"
"(2,)"
"(1,)"
"(6,)"
"(4,)"
"(3,)"
"(4,)"
"(0,)"
"(0,)"
"(7,)"
"(2,)"
"(3,)"
"(3,)"
"(1,)"
"(5,)"
"(2,)"
"(6,)"
"(3,)"
"(6,)"
"(0,)"
"(5,)"
"(0,)"
"(5,)"
"(6,)"
"(7,)"
"(2,)"
"(2,)"
"(3,)"
"(7,)"
"(4,)"
"(1,)"
"(7,)"
"(1,)"
"(6,)"
"(3,)"
"(5,)"
"(7,)"
"(6,)"
"(2,)"
"(4,)"
"(4,)"
"(3,)"
"(0,)"
"(6,)"
"(1,)"
"(0,)"
"(6,)"
"(3,)"
"(7,)"
"(2,)"
