"(13, 8, 29, 15, 5)"
"(3, 10, 14, 14, 33)"
"(28, 8, 10, 9, 20)"
"(12, 18, 15, 23, 25)"
"(8, 14, 10, 16, 33)"
"(28, 10, 0, 19, 22)"
"(5, 9, 0, 19, 30)"
"(3, 9, 24, 29, 18)"
"(17, 20, 24, 7, 22)"
"(17, 3, 26, 25, 29)"
"(14, 11, 27, 12, 8)"
"(12, 24, 33, 33, 10)"
"(31, 4, 27, 31, 0)"
"(1, 29, 33, 18, 15)"
"(21, 33, 29, 5, 27)"
"(17, 12, 9, 22, 3)"
"(23, 33, 20, 30, 11)"
"(25, 24, 23, 28, 25)"
"(29, 13, 29, 19, 14)"
"(0, 21, 13, 14, 14)"
"(1, 9, 12, 0, 22)"
"(33, 14, 5, 0, 23)"
"(20, 15, 23, 9, 15)"
"(8, 9, 1, 20, 9)"
"(31, 13, 4, 1, 26)"
"(19, 2, 1, 10, 33)"
"(2, 13, 7, 17, 6)"
"(10, 12, 33, 31, 5)"
"(14, 18, 25, 16, 1)"
"(18, 7, 31, 22, 9)"
"(19, 13, 24, 24, 0)"
"(29, 26, 27, 27, 27)"
"(18, 1, 9, 18, 33)"
"(2, 8, 32, 19, 10)"
"(2, 6, 19, 5, 9)"
"(3, 4, 5, 18, 3)"
"(29, 23, 14, 2, 3)"
"(23, 22, 18, 28, 4)"
"(2, 17, 18, 29, 31)"
"(21, 19, 9, 17, 6)"
"(25, 11, 17, 3, 32)"
"(31, 31, 21, 27, 32)"
"(31, 19, 5, 28, 27)"
"(29, 9, 22, 27, 27)"
"(25, 27, 33, 30, 10)"
"(15, 11, 12, 13, 32)"
"(7, 16, 19, 31, 9)"
"(0, 11, 8, 28, 27)"
"(2, 30, 26, 14, 21)"
"(0, 6, 30, 12, 26)"
"(6, 33, 3, 13, 2)"
"(33, 24, 12, 2, 5)"
"(2, 4, 28, 31, 22)"
"(13, 1, 10, 1, 13)"
"(11, 3, 15, 2, 19)"
"(7, 23, 18, 4, 27)"
"(2, 28, 18, 8, 23)"
"(4, 13, 17, 25, 7)"
"(17, 32, 6, 31, 30)"
"(16, 28, 27, 18, 17)"
"(2, 11, 2, 33, 32)"
"(13, 15, 30, 11, 14)"
"(11, 9, 20, 10, 23)"
"(21, 27, 21, 21, 10)"
"(13, 17, 20, 32, 15)"
"(15, 18, 20, 28, 9)"
"(14, 10, 26, 28, 10)"
"(4, 21, 27, 22, 9)"
"(8, 11, 28, 12, 20)"
"(27, 11, 21, 4, 11)"
"(29, 10, 15, 14, 2)"
"(25, 28, 26, 0, 9)"
"(30, 20, 31, 1, 15)"
"(33, 11, 2, 33, 3)"
"(4, 25, 4, 11, 9)"
"(0, 33, 22, 22, 19)"
"(11, 29, 11, 12, 12)"
"(33, 31, 19, 14, 30)"
"(16, 17, 27, 21, 2)"
"(2, 33, 9, 15, 16)"
"(12, 4, 22, 23, 13)"
"(9, 30, 4, 28, 27)"
"(12, 23, 25, 3, 28)"
"(1, 23, 5, 26, 1)"
"(3, 19, 15, 4, 23)"
"(16, 14, 2, 24, 7)"
"(18, 9, 24, 25, 22)"
"(29, 9, 20, 23, 5)"
"(18, 31, 16, 14, 16)"
"(30, 1, 21, 16, 6)"
"(22, 17, 17, 14, 23)"
"(32, 25, 10, 23, 3)"
"(3, 31, 28, 33, 2)"
"(10, 15, 33, 0, 28)"
"(19, 26, 19, 25, 3)"
"(10, 32, 6, 5, 33)"
"(5, 26, 14, 32, 1)"
"(3, 16, 7, 0, 13)"
"(0, 1, 10, 22, 31)"
"(27, 7, 20, 9, 30)"
