"(33, 12, 26, 32, 1)"
"(24, 1, 31, 24, 5)"
"(18, 14, 5, 0, 22)"
"(19, 34, 2, 3, 0)"
"(33, 10, 38, 9, 19)"
"(31, 36, 16, 1, 28)"
"(29, 14, 13, 26, 10)"
"(32, 27, 31, 17, 24)"
"(13, 9, 38, 2, 9)"
"(2, 34, 15, 34, 12)"
"(27, 12, 12, 21, 31)"
"(11, 32, 25, 34, 2)"
"(33, 14, 23, 38, 37)"
"(33, 20, 22, 5, 37)"
"(19, 38, 27, 34, 28)"
"(17, 22, 11, 16, 29)"
"(35, 27, 4, 29, 11)"
"(23, 33, 0, 29, 21)"
"(9, 36, 26, 25, 31)"
"(20, 26, 7, 20, 0)"
"(16, 32, 4, 10, 5)"
"(10, 14, 20, 28, 32)"
"(7, 14, 30, 7, 37)"
"(15, 28, 11, 17, 14)"
"(10, 33, 17, 8, 17)"
"(27, 18, 31, 1, 8)"
"(25, 1, 19, 19, 17)"
"(37, 12, 3, 34, 25)"
"(3, 33, 1, 19, 15)"
"(8, 14, 17, 16, 1)"
"(5, 6, 37, 17, 32)"
"(6, 30, 2, 11, 8)"
"(8, 1, 13, 24, 14)"
"(27, 1, 28, 3, 24)"
"(28, 21, 16, 6, 28)"
"(25, 1, 9, 9, 18)"
"(11, 31, 5, 13, 8)"
"(32, 35, 38, 4, 19)"
"(0, 21, 21, 36, 26)"
"(22, 26, 25, 20, 14)"
"(4, 12, 24, 4, 30)"
"(16, 11, 22, 32, 31)"
"(24, 16, 36, 1, 25)"
"(37, 32, 16, 34, 30)"
"(32, 25, 37, 7, 31)"
"(14, 25, 20, 8, 10)"
"(29, 23, 24, 2, 27)"
"(31, 21, 16, 9, 21)"
"(6, 10, 7, 18, 4)"
"(9, 8, 3, 10, 33)"
"(15, 20, 19, 37, 8)"
"(26, 37, 11, 5, 30)"
"(15, 15, 3, 5, 32)"
"(6, 15, 10, 30, 14)"
"(30, 22, 24, 31, 5)"
"(11, 0, 31, 3, 18)"
"(15, 2, 5, 23, 21)"
"(21, 35, 6, 14, 11)"
"(11, 21, 8, 3, 22)"
"(21, 22, 38, 9, 1)"
"(38, 33, 7, 29, 23)"
"(31, 29, 9, 23, 3)"
"(18, 12, 10, 21, 34)"
"(8, 21, 10, 6, 37)"
"(4, 1, 23, 7, 15)"
"(19, 30, 10, 15, 30)"
"(2, 25, 24, 8, 25)"
"(38, 1, 14, 37, 5)"
"(33, 0, 24, 3, 23)"
"(5, 6, 35, 8, 5)"
"(32, 23, 35, 18, 34)"
"(11, 35, 4, 28, 7)"
"(35, 38, 25, 14, 32)"
"(33, 5, 13, 23, 26)"
"(13, 12, 14, 28, 10)"
"(20, 18, 22, 5, 12)"
"(4, 24, 26, 4, 6)"
"(4, 12, 15, 20, 19)"
"(32, 0, 18, 22, 38)"
"(28, 17, 19, 22, 12)"
"(24, 30, 36, 22, 14)"
"(32, 22, 36, 27, 22)"
"(7, 34, 1, 14, 18)"
"(33, 32, 7, 23, 5)"
"(6, 38, 32, 34, 27)"
"(1, 27, 16, 18, 15)"
"(16, 37, 16, 1, 26)"
"(23, 8, 15, 28, 36)"
"(17, 11, 36, 14, 23)"
"(37, 30, 18, 21, 12)"
"(19, 2, 37, 16, 15)"
"(33, 34, 37, 10, 3)"
"(9, 23, 23, 38, 3)"
"(21, 29, 13, 7, 3)"
"(18, 37, 30, 27, 33)"
"(9, 31, 31, 36, 33)"
"(24, 33, 36, 8, 0)"
"(25, 32, 19, 11, 33)"
"(3, 1, 15, 13, 38)"
"(0, 20, 24, 1, 19)"
