"(54, 12)"
"(10, 25)"
"(61, 36)"
"(37, 43)"
"(27, 61)"
"(21, 47)"
"(15, 16)"
"(45, 16)"
"(31, 85)"
"(11, 13)"
"(17, 52)"
"(41, 10)"
"(22, 10)"
"(55, 34)"
"(7, 33)"
"(49, 64)"
"(45, 68)"
"(19, 56)"
"(42, 34)"
"(33, 58)"
"(67, 5)"
"(85, 51)"
"(59, 35)"
"(34, 19)"
"(32, 46)"
"(18, 63)"
"(2, 38)"
"(16, 82)"
"(41, 53)"
"(1, 34)"
"(1, 1)"
"(62, 9)"
"(14, 9)"
"(42, 48)"
"(43, 79)"
"(9, 79)"
"(38, 4)"
"(35, 32)"
"(17, 19)"
"(77, 74)"
"(3, 64)"
"(20, 7)"
"(27, 2)"
"(37, 44)"
"(81, 13)"
"(42, 6)"
"(73, 59)"
"(43, 71)"
"(13, 39)"
"(3, 55)"
"(29, 78)"
"(75, 75)"
"(74, 2)"
"(30, 62)"
"(19, 71)"
"(33, 56)"
"(1, 73)"
"(58, 11)"
"(24, 83)"
"(77, 65)"
"(62, 66)"
"(65, 46)"
"(49, 45)"
"(78, 58)"
"(10, 53)"
"(13, 77)"
"(85, 9)"
"(47, 42)"
"(71, 50)"
"(54, 74)"
"(66, 77)"
"(51, 44)"
"(48, 85)"
"(21, 78)"
"(48, 20)"
"(52, 54)"
"(40, 13)"
"(58, 18)"
"(45, 6)"
"(1, 45)"
"(30, 30)"
"(23, 34)"
"(73, 2)"
"(14, 44)"
"(41, 0)"
"(53, 66)"
"(2, 80)"
"(41, 65)"
"(30, 80)"
"(70, 30)"
"(39, 12)"
"(49, 23)"
"(12, 28)"
"(6, 35)"
"(32, 26)"
"(36, 18)"
"(12, 65)"
"(56, 57)"
"(53, 41)"
"(86, 85)"
