"(4, 75)"
"(106, 21)"
"(23, 15)"
"(38, 4)"
"(72, 51)"
"(5, 40)"
"(29, 46)"
"(19, 117)"
"(22, 109)"
"(69, 9)"
"(0, 59)"
"(48, 68)"
"(107, 68)"
"(89, 81)"
"(112, 93)"
"(32, 84)"
"(89, 45)"
"(68, 102)"
"(79, 107)"
"(84, 24)"
"(114, 3)"
"(47, 41)"
"(108, 15)"
"(72, 0)"
"(63, 77)"
"(68, 76)"
"(87, 53)"
"(85, 88)"
"(114, 90)"
"(62, 80)"
"(45, 116)"
"(28, 111)"
"(110, 3)"
"(27, 57)"
"(78, 20)"
"(46, 18)"
"(72, 81)"
"(18, 62)"
"(46, 48)"
"(48, 103)"
"(79, 42)"
"(66, 40)"
"(22, 14)"
"(60, 100)"
"(91, 67)"
"(109, 70)"
"(64, 14)"
"(52, 34)"
"(76, 14)"
"(96, 14)"
"(25, 66)"
"(101, 88)"
"(115, 91)"
"(10, 33)"
"(79, 57)"
"(112, 94)"
"(19, 23)"
"(10, 93)"
"(70, 18)"
"(46, 2)"
"(26, 10)"
"(49, 3)"
"(24, 56)"
"(53, 76)"
"(1, 24)"
"(3, 91)"
"(61, 23)"
"(53, 107)"
"(2, 107)"
"(21, 18)"
"(6, 94)"
"(15, 86)"
"(82, 9)"
"(107, 75)"
"(31, 50)"
"(32, 31)"
"(55, 84)"
"(61, 17)"
"(82, 74)"
"(52, 55)"
"(96, 38)"
"(116, 112)"
"(93, 40)"
"(30, 37)"
"(74, 8)"
"(95, 57)"
"(83, 54)"
"(32, 8)"
"(28, 100)"
"(116, 42)"
"(29, 97)"
"(41, 1)"
"(78, 70)"
"(107, 114)"
"(97, 5)"
"(36, 17)"
"(82, 107)"
"(12, 80)"
"(97, 53)"
"(97, 50)"
