"(23, 3)"
"(29, 52)"
"(5, 48)"
"(32, 28)"
"(33, 38)"
"(28, 47)"
"(31, 3)"
"(8, 28)"
"(46, 24)"
"(51, 47)"
"(42, 37)"
"(6, 23)"
"(46, 40)"
"(12, 4)"
"(17, 39)"
"(13, 15)"
"(8, 10)"
"(34, 30)"
"(35, 50)"
"(28, 48)"
"(18, 7)"
"(12, 15)"
"(11, 18)"
"(42, 26)"
"(39, 52)"
"(7, 52)"
"(33, 25)"
"(17, 24)"
"(36, 41)"
"(24, 13)"
"(6, 16)"
"(19, 11)"
"(2, 26)"
"(10, 43)"
"(21, 43)"
"(32, 21)"
"(20, 18)"
"(20, 10)"
"(51, 38)"
"(15, 16)"
"(21, 45)"
"(43, 52)"
"(16, 43)"
"(16, 7)"
"(10, 40)"
"(40, 19)"
"(38, 35)"
"(52, 34)"
"(43, 52)"
"(37, 10)"
"(28, 16)"
"(0, 23)"
"(49, 33)"
"(8, 11)"
"(12, 19)"
"(16, 26)"
"(28, 34)"
"(13, 52)"
"(42, 47)"
"(24, 21)"
"(51, 5)"
"(9, 43)"
"(46, 50)"
"(20, 27)"
"(36, 14)"
"(33, 8)"
"(10, 51)"
"(45, 11)"
"(7, 25)"
"(13, 9)"
"(48, 34)"
"(35, 26)"
"(49, 25)"
"(38, 2)"
"(18, 28)"
"(19, 1)"
"(43, 5)"
"(51, 12)"
"(28, 49)"
"(38, 37)"
"(0, 0)"
"(29, 21)"
"(20, 4)"
"(27, 36)"
"(47, 43)"
"(41, 50)"
"(49, 12)"
"(1, 3)"
"(24, 30)"
"(44, 6)"
"(13, 17)"
"(1, 48)"
"(3, 37)"
"(26, 19)"
"(42, 4)"
"(11, 47)"
"(18, 23)"
"(51, 25)"
"(14, 27)"
"(0, 23)"
