"(5, 102)"
"(110, 94)"
"(14, 101)"
"(109, 22)"
"(90, 80)"
"(41, 86)"
"(62, 74)"
"(17, 110)"
"(20, 55)"
"(84, 2)"
"(79, 49)"
"(19, 30)"
"(14, 56)"
"(23, 12)"
"(19, 81)"
"(68, 9)"
"(106, 36)"
"(60, 49)"
"(17, 19)"
"(81, 19)"
"(91, 84)"
"(50, 62)"
"(52, 98)"
"(24, 27)"
"(58, 20)"
"(16, 58)"
"(54, 72)"
"(69, 46)"
"(2, 75)"
"(23, 5)"
"(92, 79)"
"(62, 4)"
"(56, 41)"
"(71, 18)"
"(103, 41)"
"(76, 105)"
"(37, 37)"
"(88, 12)"
"(24, 63)"
"(51, 97)"
"(96, 62)"
"(43, 22)"
"(76, 8)"
"(26, 34)"
"(38, 40)"
"(65, 67)"
"(68, 74)"
"(34, 6)"
"(95, 108)"
"(89, 65)"
"(94, 36)"
"(49, 24)"
"(8, 2)"
"(73, 90)"
"(88, 53)"
"(81, 110)"
"(57, 63)"
"(13, 36)"
"(82, 77)"
"(30, 106)"
"(51, 99)"
"(73, 51)"
"(73, 36)"
"(32, 75)"
"(30, 68)"
"(72, 22)"
"(66, 23)"
"(26, 94)"
"(99, 76)"
"(85, 13)"
"(57, 33)"
"(93, 110)"
"(49, 110)"
"(23, 95)"
"(47, 4)"
"(98, 103)"
"(50, 35)"
"(68, 57)"
"(99, 28)"
"(86, 22)"
"(34, 85)"
"(68, 106)"
"(76, 76)"
"(33, 79)"
"(82, 53)"
"(34, 37)"
"(29, 39)"
"(87, 89)"
"(109, 10)"
"(30, 12)"
"(61, 30)"
"(30, 75)"
"(105, 56)"
"(6, 66)"
"(28, 45)"
"(3, 22)"
"(0, 36)"
"(42, 13)"
"(40, 101)"
"(103, 95)"
