"(38, 86)"
"(105, 89)"
"(54, 41)"
"(2, 3)"
"(16, 35)"
"(87, 12)"
"(42, 87)"
"(68, 64)"
"(1, 51)"
"(12, 38)"
"(59, 47)"
"(3, 39)"
"(78, 80)"
"(37, 16)"
"(23, 83)"
"(73, 15)"
"(29, 6)"
"(109, 96)"
"(116, 55)"
"(23, 100)"
"(86, 23)"
"(63, 40)"
"(76, 56)"
"(57, 1)"
"(12, 109)"
"(59, 96)"
"(4, 114)"
"(50, 20)"
"(70, 53)"
"(104, 52)"
"(32, 53)"
"(67, 80)"
"(81, 69)"
"(18, 71)"
"(97, 12)"
"(60, 49)"
"(84, 48)"
"(69, 90)"
"(43, 99)"
"(106, 21)"
"(98, 109)"
"(42, 67)"
"(16, 43)"
"(72, 93)"
"(7, 69)"
"(36, 89)"
"(35, 63)"
"(112, 106)"
"(45, 96)"
"(100, 81)"
"(58, 91)"
"(14, 4)"
"(119, 118)"
"(45, 16)"
"(91, 106)"
"(103, 40)"
"(52, 9)"
"(118, 24)"
"(4, 6)"
"(14, 58)"
"(81, 28)"
"(63, 72)"
"(33, 69)"
"(114, 67)"
"(2, 20)"
"(16, 104)"
"(24, 115)"
"(94, 0)"
"(3, 47)"
"(53, 115)"
"(32, 48)"
"(52, 89)"
"(94, 70)"
"(8, 16)"
"(90, 105)"
"(58, 105)"
"(2, 88)"
"(69, 62)"
"(94, 6)"
"(95, 98)"
"(74, 102)"
"(59, 15)"
"(6, 1)"
"(35, 109)"
"(91, 3)"
"(56, 95)"
"(48, 65)"
"(115, 62)"
"(96, 4)"
"(53, 55)"
"(79, 17)"
"(64, 80)"
"(46, 55)"
"(4, 21)"
"(102, 23)"
"(64, 108)"
"(31, 21)"
"(13, 51)"
"(78, 77)"
"(27, 60)"
