"(55, 113)"
"(20, 51)"
"(140, 114)"
"(45, 167)"
"(151, 116)"
"(95, 119)"
"(3, 116)"
"(40, 135)"
"(0, 4)"
"(124, 83)"
"(132, 14)"
"(115, 169)"
"(39, 119)"
"(35, 153)"
"(123, 148)"
"(5, 169)"
"(32, 134)"
"(108, 98)"
"(105, 126)"
"(91, 144)"
"(166, 68)"
"(132, 84)"
"(170, 4)"
"(103, 92)"
"(6, 51)"
"(13, 7)"
"(68, 69)"
"(154, 108)"
"(150, 55)"
"(46, 169)"
"(156, 159)"
"(28, 157)"
"(140, 98)"
"(136, 58)"
"(5, 22)"
"(36, 158)"
"(67, 164)"
"(49, 136)"
"(8, 131)"
"(54, 121)"
"(168, 57)"
"(93, 63)"
"(42, 41)"
"(61, 2)"
"(35, 140)"
"(53, 15)"
"(148, 24)"
"(46, 68)"
"(79, 97)"
"(92, 140)"
"(48, 36)"
"(118, 167)"
"(141, 163)"
"(124, 19)"
"(51, 42)"
"(93, 46)"
"(172, 37)"
"(134, 88)"
"(11, 48)"
"(114, 115)"
"(70, 51)"
"(106, 153)"
"(160, 99)"
"(153, 100)"
"(42, 44)"
"(89, 42)"
"(155, 93)"
"(36, 160)"
"(22, 106)"
"(9, 134)"
"(21, 131)"
"(35, 124)"
"(94, 9)"
"(158, 139)"
"(121, 160)"
"(151, 115)"
"(131, 97)"
"(169, 115)"
"(163, 147)"
"(80, 144)"
"(15, 90)"
"(134, 158)"
"(7, 145)"
"(156, 169)"
"(173, 3)"
"(148, 26)"
"(17, 21)"
"(109, 142)"
"(173, 93)"
"(94, 18)"
"(58, 121)"
"(87, 46)"
"(154, 28)"
"(95, 3)"
"(26, 156)"
"(70, 108)"
"(14, 127)"
"(130, 74)"
"(168, 61)"
"(103, 166)"
