"(8,)"
"(17,)"
"(18,)"
"(15,)"
"(22,)"
"(15,)"
"(26,)"
"(0,)"
"(5,)"
"(2,)"
"(21,)"
"(5,)"
"(10,)"
"(3,)"
"(24,)"
"(22,)"
"(10,)"
"(22,)"
"(1,)"
"(23,)"
"(9,)"
"(22,)"
"(1,)"
"(2,)"
"(7,)"
"(16,)"
"(17,)"
"(20,)"
"(25,)"
"(3,)"
"(12,)"
"(17,)"
"(13,)"
"(16,)"
"(26,)"
"(1,)"
"(26,)"
"(7,)"
"(15,)"
"(12,)"
"(11,)"
"(7,)"
"(13,)"
"(3,)"
"(15,)"
"(24,)"
"(11,)"
"(20,)"
"(15,)"
"(21,)"
"(11,)"
"(21,)"
"(16,)"
"(7,)"
"(25,)"
"(19,)"
"(16,)"
"(20,)"
"(0,)"
"(11,)"
"(14,)"
"(4,)"
"(0,)"
"(20,)"
"(0,)"
"(20,)"
"(24,)"
"(8,)"
"(18,)"
"(24,)"
"(10,)"
"(23,)"
"(17,)"
"(2,)"
"(18,)"
"(5,)"
"(10,)"
"(12,)"
"(7,)"
"(18,)"
"(10,)"
"(9,)"
"(25,)"
"(13,)"
"(15,)"
"(0,)"
"(7,)"
"(17,)"
"(14,)"
"(18,)"
"(11,)"
"(12,)"
"(19,)"
"(26,)"
"(17,)"
"(4,)"
"(1,)"
"(21,)"
"(24,)"
"(14,)"
