"(8, 27, 17, 17)"
"(11, 17, 60, 17)"
"(34, 12, 4, 47)"
"(3, 48, 47, 3)"
"(64, 4, 42, 9)"
"(30, 37, 42, 21)"
"(19, 46, 59, 67)"
"(55, 22, 4, 48)"
"(48, 25, 0, 66)"
"(7, 34, 4, 10)"
"(15, 0, 50, 14)"
"(17, 32, 19, 18)"
"(47, 5, 63, 60)"
"(47, 23, 32, 54)"
"(23, 2, 54, 4)"
"(21, 29, 65, 47)"
"(0, 39, 18, 54)"
"(11, 37, 52, 40)"
"(23, 38, 34, 50)"
"(6, 0, 9, 1)"
"(33, 11, 61, 54)"
"(45, 8, 29, 21)"
"(23, 19, 65, 9)"
"(26, 34, 35, 47)"
"(41, 43, 30, 54)"
"(30, 58, 1, 60)"
"(28, 33, 48, 10)"
"(11, 19, 28, 2)"
"(57, 23, 11, 22)"
"(20, 57, 23, 27)"
"(17, 18, 47, 49)"
"(17, 21, 49, 24)"
"(20, 38, 19, 11)"
"(53, 58, 28, 45)"
"(5, 22, 19, 28)"
"(58, 26, 32, 54)"
"(15, 40, 8, 8)"
"(18, 48, 66, 31)"
"(66, 2, 36, 4)"
"(5, 30, 0, 55)"
"(60, 39, 24, 43)"
"(60, 42, 47, 30)"
"(46, 49, 49, 34)"
"(19, 26, 65, 30)"
"(56, 0, 32, 62)"
"(27, 41, 42, 44)"
"(22, 23, 53, 30)"
"(66, 52, 34, 56)"
"(14, 40, 21, 43)"
"(5, 48, 55, 15)"
"(28, 62, 9, 7)"
"(20, 25, 44, 34)"
"(35, 17, 50, 32)"
"(50, 32, 49, 32)"
"(1, 54, 30, 56)"
"(19, 19, 3, 31)"
"(5, 42, 52, 53)"
"(62, 36, 60, 2)"
"(26, 59, 39, 61)"
"(58, 32, 17, 66)"
"(2, 34, 61, 7)"
"(48, 48, 17, 67)"
"(54, 26, 44, 52)"
"(51, 31, 48, 34)"
"(44, 19, 7, 12)"
"(17, 28, 42, 2)"
"(27, 0, 38, 9)"
"(31, 63, 34, 11)"
"(27, 44, 6, 14)"
"(58, 41, 58, 15)"
"(35, 57, 13, 5)"
"(16, 55, 13, 65)"
"(2, 10, 52, 30)"
"(13, 50, 2, 17)"
"(21, 12, 11, 16)"
"(55, 42, 24, 32)"
"(55, 10, 53, 43)"
"(59, 26, 23, 34)"
"(62, 56, 46, 24)"
"(37, 4, 37, 65)"
"(40, 33, 10, 16)"
"(19, 58, 7, 46)"
"(3, 8, 64, 35)"
"(51, 4, 29, 47)"
"(1, 42, 58, 36)"
"(27, 12, 20, 52)"
"(53, 52, 12, 12)"
"(24, 15, 53, 6)"
"(22, 26, 27, 29)"
"(33, 13, 52, 26)"
"(38, 3, 20, 45)"
"(12, 12, 42, 64)"
"(36, 2, 34, 3)"
"(61, 59, 64, 13)"
"(37, 10, 37, 38)"
"(5, 23, 40, 32)"
"(18, 16, 26, 59)"
"(53, 38, 55, 10)"
"(55, 63, 46, 6)"
"(57, 45, 51, 14)"
