"(9, 18, 5, 12)"
"(5, 16, 4, 8)"
"(13, 16, 8, 17)"
"(3, 4, 4, 11)"
"(7, 3, 7, 16)"
"(6, 14, 12, 6)"
"(4, 6, 1, 0)"
"(1, 15, 7, 18)"
"(13, 18, 18, 14)"
"(9, 18, 8, 8)"
"(7, 14, 16, 5)"
"(15, 11, 7, 17)"
"(3, 13, 10, 4)"
"(17, 2, 5, 4)"
"(14, 1, 17, 16)"
"(1, 13, 15, 0)"
"(18, 15, 3, 13)"
"(3, 8, 14, 14)"
"(9, 15, 16, 0)"
"(14, 7, 4, 8)"
"(1, 15, 15, 8)"
"(2, 8, 6, 6)"
"(9, 0, 16, 2)"
"(13, 3, 8, 1)"
"(9, 11, 15, 7)"
"(16, 8, 11, 2)"
"(2, 5, 12, 0)"
"(8, 3, 18, 3)"
"(17, 11, 16, 17)"
"(11, 10, 12, 8)"
"(12, 0, 9, 5)"
"(7, 17, 18, 3)"
"(10, 6, 12, 2)"
"(18, 3, 9, 16)"
"(7, 12, 14, 4)"
"(2, 6, 15, 17)"
"(2, 11, 6, 0)"
"(13, 9, 14, 0)"
"(15, 17, 15, 6)"
"(6, 17, 10, 1)"
"(5, 3, 6, 11)"
"(8, 11, 16, 2)"
"(5, 18, 8, 3)"
"(18, 16, 2, 0)"
"(16, 9, 8, 8)"
"(6, 14, 1, 10)"
"(7, 18, 9, 17)"
"(4, 12, 16, 14)"
"(12, 13, 6, 2)"
"(17, 14, 13, 18)"
"(15, 5, 17, 4)"
"(13, 4, 11, 8)"
"(2, 16, 2, 0)"
"(10, 6, 0, 15)"
"(12, 18, 2, 15)"
"(14, 0, 11, 12)"
"(0, 3, 18, 3)"
"(2, 8, 0, 11)"
"(10, 2, 1, 12)"
"(8, 11, 12, 8)"
"(9, 11, 6, 3)"
"(5, 16, 2, 3)"
"(13, 13, 1, 11)"
"(6, 7, 0, 11)"
"(12, 4, 18, 9)"
"(5, 11, 9, 9)"
"(6, 0, 16, 10)"
"(2, 9, 15, 14)"
"(5, 7, 12, 2)"
"(2, 12, 12, 2)"
"(8, 8, 14, 0)"
"(18, 14, 15, 3)"
"(13, 10, 9, 4)"
"(13, 7, 14, 0)"
"(6, 5, 0, 2)"
"(7, 5, 10, 6)"
"(9, 16, 8, 14)"
"(16, 1, 15, 0)"
"(4, 10, 6, 5)"
"(15, 17, 0, 18)"
"(1, 16, 17, 2)"
"(2, 6, 15, 6)"
"(8, 8, 2, 8)"
"(11, 12, 18, 13)"
"(6, 16, 0, 2)"
"(13, 13, 8, 0)"
"(2, 16, 0, 7)"
"(15, 10, 12, 5)"
"(2, 14, 5, 2)"
"(1, 5, 2, 16)"
"(1, 8, 13, 18)"
"(11, 9, 1, 5)"
"(17, 12, 0, 2)"
"(8, 7, 4, 4)"
"(15, 10, 1, 2)"
"(1, 6, 7, 12)"
"(15, 13, 10, 5)"
"(18, 0, 8, 5)"
"(5, 18, 3, 10)"
"(7, 9, 6, 5)"
