"(28, 41, 73)"
"(187, 85, 109)"
"(132, 178, 95)"
"(232, 20, 48)"
"(184, 20, 135)"
"(100, 27, 202)"
"(54, 155, 138)"
"(206, 119, 208)"
"(226, 167, 137)"
"(185, 43, 145)"
"(91, 33, 64)"
"(165, 181, 51)"
"(178, 16, 91)"
"(73, 82, 147)"
"(227, 201, 175)"
"(164, 33, 230)"
"(15, 113, 200)"
"(42, 74, 158)"
"(199, 136, 126)"
"(0, 119, 101)"
"(218, 194, 45)"
"(94, 16, 225)"
"(188, 150, 102)"
"(232, 181, 70)"
"(4, 153, 194)"
"(224, 28, 93)"
"(173, 3, 184)"
"(54, 91, 77)"
"(58, 14, 71)"
"(62, 107, 21)"
"(97, 171, 3)"
"(79, 62, 202)"
"(117, 107, 171)"
"(154, 124, 185)"
"(62, 242, 47)"
"(88, 94, 55)"
"(231, 133, 90)"
"(147, 183, 76)"
"(140, 141, 85)"
"(150, 230, 40)"
"(218, 129, 118)"
"(55, 101, 95)"
"(196, 195, 100)"
"(23, 112, 31)"
"(43, 104, 199)"
"(94, 6, 204)"
"(149, 80, 102)"
"(87, 219, 179)"
"(174, 147, 104)"
"(119, 60, 97)"
"(205, 215, 188)"
"(128, 199, 33)"
"(240, 41, 76)"
"(172, 179, 3)"
"(10, 217, 61)"
"(184, 165, 185)"
"(126, 114, 24)"
"(59, 19, 214)"
"(14, 3, 198)"
"(168, 99, 50)"
"(206, 192, 189)"
"(70, 237, 41)"
"(169, 186, 219)"
"(187, 147, 53)"
"(154, 99, 237)"
"(12, 243, 20)"
"(119, 80, 140)"
"(158, 131, 244)"
"(182, 159, 2)"
"(205, 71, 73)"
"(163, 144, 72)"
"(105, 156, 97)"
"(33, 79, 7)"
"(146, 198, 0)"
"(41, 108, 130)"
"(115, 144, 231)"
"(30, 31, 148)"
"(66, 36, 189)"
"(220, 233, 159)"
"(152, 133, 239)"
"(105, 208, 89)"
"(202, 35, 114)"
"(146, 244, 238)"
"(113, 139, 165)"
"(94, 196, 141)"
"(99, 92, 175)"
"(239, 211, 218)"
"(1, 16, 103)"
"(15, 165, 84)"
"(27, 190, 132)"
"(232, 153, 42)"
"(121, 69, 201)"
"(119, 243, 49)"
"(125, 69, 28)"
"(85, 212, 5)"
"(129, 228, 166)"
"(193, 139, 75)"
"(163, 155, 193)"
"(36, 106, 46)"
"(26, 51, 238)"
