"(24, 19)"
"(66, 37)"
"(17, 42)"
"(30, 8)"
"(73, 26)"
"(80, 26)"
"(82, 45)"
"(30, 37)"
"(74, 27)"
"(82, 70)"
"(84, 84)"
"(22, 67)"
"(9, 0)"
"(8, 65)"
"(36, 44)"
"(38, 3)"
"(74, 80)"
"(59, 59)"
"(86, 15)"
"(3, 29)"
"(58, 79)"
"(13, 0)"
"(78, 1)"
"(32, 85)"
"(62, 1)"
"(33, 33)"
"(50, 46)"
"(34, 18)"
"(2, 1)"
"(86, 60)"
"(70, 50)"
"(56, 45)"
"(81, 9)"
"(58, 86)"
"(46, 23)"
"(61, 63)"
"(52, 79)"
"(45, 48)"
"(16, 12)"
"(35, 70)"
"(19, 1)"
"(7, 20)"
"(66, 19)"
"(4, 1)"
"(13, 61)"
"(31, 14)"
"(83, 79)"
"(64, 68)"
"(39, 64)"
"(39, 42)"
"(40, 72)"
"(47, 22)"
"(57, 29)"
"(1, 38)"
"(83, 65)"
"(85, 48)"
"(80, 83)"
"(72, 75)"
"(84, 42)"
"(4, 8)"
"(85, 45)"
"(61, 20)"
"(16, 53)"
"(6, 37)"
"(51, 43)"
"(16, 63)"
"(84, 30)"
"(63, 7)"
"(34, 47)"
"(48, 80)"
"(10, 39)"
"(19, 15)"
"(54, 10)"
"(69, 13)"
"(63, 66)"
"(52, 60)"
"(72, 19)"
"(11, 59)"
"(62, 47)"
"(49, 14)"
"(4, 14)"
"(73, 2)"
"(69, 44)"
"(13, 81)"
"(12, 72)"
"(80, 39)"
"(41, 56)"
"(10, 17)"
"(40, 59)"
"(35, 53)"
"(85, 72)"
"(85, 53)"
"(82, 36)"
"(36, 74)"
"(61, 3)"
"(5, 86)"
"(39, 86)"
"(18, 9)"
"(10, 12)"
"(28, 57)"
