"(11, 7)"
"(4, 5)"
"(1, 15)"
"(2, 21)"
"(19, 4)"
"(17, 9)"
"(17, 12)"
"(7, 2)"
"(21, 16)"
"(7, 7)"
"(0, 17)"
"(5, 22)"
"(15, 5)"
"(12, 17)"
"(8, 9)"
"(15, 7)"
"(12, 10)"
"(13, 19)"
"(11, 16)"
"(2, 16)"
"(10, 11)"
"(14, 12)"
"(8, 17)"
"(10, 16)"
"(2, 9)"
"(12, 17)"
"(10, 3)"
"(17, 20)"
"(14, 5)"
"(1, 1)"
"(21, 11)"
"(1, 14)"
"(5, 11)"
"(3, 17)"
"(12, 15)"
"(11, 4)"
"(0, 10)"
"(21, 10)"
"(20, 1)"
"(18, 0)"
"(2, 2)"
"(22, 1)"
"(6, 11)"
"(20, 20)"
"(10, 2)"
"(5, 16)"
"(22, 6)"
"(20, 18)"
"(16, 1)"
"(10, 6)"
"(14, 5)"
"(2, 14)"
"(19, 1)"
"(13, 11)"
"(12, 9)"
"(2, 9)"
"(1, 11)"
"(3, 3)"
"(16, 16)"
"(22, 13)"
"(11, 1)"
"(20, 19)"
"(5, 16)"
"(15, 10)"
"(13, 5)"
"(10, 13)"
"(10, 3)"
"(15, 11)"
"(21, 16)"
"(18, 19)"
"(3, 11)"
"(6, 6)"
"(4, 14)"
"(21, 17)"
"(12, 11)"
"(7, 9)"
"(8, 11)"
"(9, 0)"
"(17, 14)"
"(6, 8)"
"(20, 16)"
"(9, 13)"
"(22, 9)"
"(1, 11)"
"(21, 15)"
"(14, 12)"
"(2, 18)"
"(9, 10)"
"(13, 18)"
"(6, 13)"
"(19, 7)"
"(6, 16)"
"(14, 14)"
"(22, 8)"
"(18, 2)"
"(6, 0)"
"(2, 20)"
"(13, 22)"
"(9, 14)"
"(18, 19)"
