"(43, 0)"
"(24, 8)"
"(62, 69)"
"(33, 40)"
"(63, 33)"
"(56, 72)"
"(55, 10)"
"(3, 5)"
"(45, 0)"
"(25, 50)"
"(1, 6)"
"(79, 77)"
"(47, 17)"
"(61, 66)"
"(3, 59)"
"(37, 13)"
"(70, 16)"
"(34, 5)"
"(54, 18)"
"(18, 4)"
"(64, 12)"
"(71, 52)"
"(25, 23)"
"(14, 49)"
"(15, 43)"
"(41, 40)"
"(59, 79)"
"(59, 32)"
"(55, 38)"
"(28, 77)"
"(44, 42)"
"(54, 63)"
"(37, 78)"
"(29, 16)"
"(44, 25)"
"(51, 10)"
"(69, 33)"
"(45, 4)"
"(25, 53)"
"(70, 77)"
"(16, 77)"
"(66, 79)"
"(66, 6)"
"(44, 24)"
"(12, 9)"
"(58, 65)"
"(37, 50)"
"(51, 28)"
"(45, 67)"
"(62, 54)"
"(59, 53)"
"(33, 56)"
"(61, 69)"
"(23, 61)"
"(37, 51)"
"(53, 70)"
"(19, 23)"
"(19, 11)"
"(46, 50)"
"(31, 52)"
"(73, 58)"
"(66, 62)"
"(47, 37)"
"(10, 9)"
"(65, 10)"
"(64, 78)"
"(32, 47)"
"(36, 73)"
"(1, 66)"
"(63, 37)"
"(26, 36)"
"(55, 70)"
"(49, 6)"
"(60, 34)"
"(16, 74)"
"(57, 48)"
"(37, 0)"
"(5, 53)"
"(77, 52)"
"(68, 45)"
"(50, 55)"
"(3, 35)"
"(41, 22)"
"(36, 45)"
"(14, 43)"
"(78, 52)"
"(2, 49)"
"(37, 47)"
"(33, 6)"
"(72, 3)"
"(36, 51)"
"(32, 54)"
"(56, 23)"
"(73, 22)"
"(58, 74)"
"(3, 60)"
"(22, 58)"
"(73, 69)"
"(63, 51)"
"(1, 38)"
