"(65,)"
"(65,)"
"(23,)"
"(64,)"
"(27,)"
"(9,)"
"(25,)"
"(74,)"
"(65,)"
"(11,)"
"(24,)"
"(55,)"
"(70,)"
"(26,)"
"(34,)"
"(14,)"
"(77,)"
"(18,)"
"(19,)"
"(18,)"
"(0,)"
"(76,)"
"(1,)"
"(27,)"
"(9,)"
"(70,)"
"(55,)"
"(54,)"
"(74,)"
"(39,)"
"(20,)"
"(24,)"
"(23,)"
"(1,)"
"(38,)"
"(8,)"
"(50,)"
"(70,)"
"(2,)"
"(39,)"
"(28,)"
"(62,)"
"(60,)"
"(73,)"
"(70,)"
"(14,)"
"(39,)"
"(69,)"
"(56,)"
"(81,)"
"(59,)"
"(70,)"
"(74,)"
"(67,)"
"(53,)"
"(34,)"
"(35,)"
"(62,)"
"(78,)"
"(44,)"
"(20,)"
"(10,)"
"(20,)"
"(60,)"
"(2,)"
"(19,)"
"(56,)"
"(24,)"
"(38,)"
"(14,)"
"(70,)"
"(18,)"
"(66,)"
"(60,)"
"(2,)"
"(26,)"
"(70,)"
"(57,)"
"(58,)"
"(69,)"
"(22,)"
"(21,)"
"(3,)"
"(63,)"
"(17,)"
"(6,)"
"(12,)"
"(54,)"
"(22,)"
"(68,)"
"(65,)"
"(54,)"
"(57,)"
"(49,)"
"(18,)"
"(81,)"
"(66,)"
"(15,)"
"(54,)"
"(19,)"
