"(68, 14, 15)"
"(73, 48, 35)"
"(2, 12, 21)"
"(39, 60, 76)"
"(67, 7, 79)"
"(2, 81, 68)"
"(83, 72, 48)"
"(90, 90, 70)"
"(51, 43, 20)"
"(75, 78, 87)"
"(13, 51, 85)"
"(54, 55, 13)"
"(8, 30, 15)"
"(21, 76, 9)"
"(9, 34, 25)"
"(79, 39, 64)"
"(81, 21, 34)"
"(80, 6, 47)"
"(77, 74, 64)"
"(90, 1, 82)"
"(32, 64, 49)"
"(27, 41, 82)"
"(2, 30, 10)"
"(15, 88, 28)"
"(54, 79, 36)"
"(24, 30, 53)"
"(29, 67, 88)"
"(29, 60, 41)"
"(12, 67, 16)"
"(80, 21, 15)"
"(10, 32, 14)"
"(47, 77, 17)"
"(75, 61, 73)"
"(23, 41, 26)"
"(51, 47, 31)"
"(27, 12, 47)"
"(89, 36, 36)"
"(63, 42, 83)"
"(0, 42, 24)"
"(21, 5, 19)"
"(61, 21, 72)"
"(74, 13, 42)"
"(39, 37, 33)"
"(23, 69, 40)"
"(18, 10, 27)"
"(46, 69, 84)"
"(47, 29, 48)"
"(31, 48, 41)"
"(44, 71, 85)"
"(49, 74, 74)"
"(28, 19, 5)"
"(17, 80, 41)"
"(40, 19, 31)"
"(50, 61, 77)"
"(50, 11, 7)"
"(57, 14, 36)"
"(87, 3, 38)"
"(64, 35, 3)"
"(71, 10, 44)"
"(10, 72, 11)"
"(67, 66, 82)"
"(23, 57, 28)"
"(44, 46, 41)"
"(44, 25, 86)"
"(35, 15, 57)"
"(30, 39, 59)"
"(47, 56, 89)"
"(57, 49, 56)"
"(37, 3, 35)"
"(23, 84, 5)"
"(17, 8, 2)"
"(23, 57, 42)"
"(11, 77, 62)"
"(55, 34, 13)"
"(77, 49, 81)"
"(65, 0, 4)"
"(56, 58, 30)"
"(42, 4, 8)"
"(9, 58, 76)"
"(5, 20, 85)"
"(12, 64, 53)"
"(72, 90, 28)"
"(0, 19, 40)"
"(50, 12, 68)"
"(56, 45, 89)"
"(77, 70, 4)"
"(82, 1, 83)"
"(88, 73, 31)"
"(90, 1, 73)"
"(35, 63, 7)"
"(27, 1, 83)"
"(2, 53, 18)"
"(20, 48, 7)"
"(2, 0, 16)"
"(33, 56, 56)"
"(54, 45, 10)"
"(69, 25, 83)"
"(21, 31, 49)"
"(78, 52, 12)"
"(85, 55, 89)"
