"(14, 11, 68)"
"(5, 41, 17)"
"(20, 66, 5)"
"(19, 54, 71)"
"(39, 72, 13)"
"(35, 8, 60)"
"(42, 50, 10)"
"(51, 68, 11)"
"(60, 39, 9)"
"(40, 39, 34)"
"(65, 23, 7)"
"(28, 54, 33)"
"(2, 32, 26)"
"(69, 35, 68)"
"(41, 26, 55)"
"(0, 69, 64)"
"(49, 9, 43)"
"(15, 9, 15)"
"(5, 70, 16)"
"(43, 72, 32)"
"(48, 57, 45)"
"(68, 34, 38)"
"(44, 6, 53)"
"(45, 44, 9)"
"(54, 49, 30)"
"(44, 32, 33)"
"(45, 55, 55)"
"(69, 40, 1)"
"(2, 35, 3)"
"(0, 65, 41)"
"(39, 47, 49)"
"(1, 1, 26)"
"(43, 57, 24)"
"(25, 11, 42)"
"(47, 17, 65)"
"(27, 25, 18)"
"(65, 54, 11)"
"(12, 35, 73)"
"(8, 56, 42)"
"(20, 47, 12)"
"(68, 53, 16)"
"(48, 15, 71)"
"(31, 45, 35)"
"(32, 58, 27)"
"(41, 69, 72)"
"(72, 7, 27)"
"(58, 46, 67)"
"(32, 12, 33)"
"(6, 0, 66)"
"(45, 30, 48)"
"(15, 12, 8)"
"(4, 15, 25)"
"(67, 41, 0)"
"(15, 31, 34)"
"(34, 31, 32)"
"(58, 22, 29)"
"(23, 19, 68)"
"(58, 70, 46)"
"(17, 8, 61)"
"(44, 69, 17)"
"(42, 28, 69)"
"(62, 61, 35)"
"(18, 19, 20)"
"(31, 24, 26)"
"(42, 69, 8)"
"(41, 22, 69)"
"(43, 43, 43)"
"(1, 30, 39)"
"(10, 59, 24)"
"(16, 43, 57)"
"(7, 21, 48)"
"(41, 30, 64)"
"(0, 31, 39)"
"(7, 68, 22)"
"(50, 14, 20)"
"(60, 11, 6)"
"(68, 60, 22)"
"(26, 70, 42)"
"(61, 15, 16)"
"(19, 7, 72)"
"(3, 58, 60)"
"(71, 55, 27)"
"(2, 20, 8)"
"(33, 40, 19)"
"(39, 39, 10)"
"(33, 67, 49)"
"(36, 10, 2)"
"(15, 73, 39)"
"(26, 67, 38)"
"(4, 11, 72)"
"(73, 8, 15)"
"(11, 12, 66)"
"(25, 22, 19)"
"(55, 44, 64)"
"(0, 61, 11)"
"(23, 29, 58)"
"(54, 39, 56)"
"(8, 52, 67)"
"(17, 25, 3)"
"(58, 36, 17)"
