"(277, 127, 100, 84)"
"(290, 222, 77, 154)"
"(211, 49, 138, 289)"
"(159, 183, 184, 176)"
"(28, 219, 194, 291)"
"(178, 238, 206, 13)"
"(156, 51, 180, 110)"
"(245, 291, 168, 10)"
"(230, 252, 168, 209)"
"(61, 214, 305, 295)"
"(153, 288, 120, 287)"
"(27, 85, 146, 277)"
"(248, 233, 82, 183)"
"(292, 133, 231, 100)"
"(44, 282, 122, 224)"
"(103, 57, 239, 154)"
"(38, 151, 239, 196)"
"(200, 273, 267, 27)"
"(284, 218, 284, 271)"
"(107, 89, 194, 94)"
"(271, 216, 151, 273)"
"(72, 164, 31, 265)"
"(199, 249, 202, 51)"
"(259, 121, 197, 120)"
"(165, 288, 193, 179)"
"(128, 256, 202, 266)"
"(267, 246, 38, 220)"
"(189, 88, 119, 180)"
"(140, 161, 82, 253)"
"(202, 221, 263, 130)"
"(166, 50, 242, 124)"
"(138, 137, 289, 253)"
"(57, 149, 155, 177)"
"(255, 40, 166, 62)"
"(221, 83, 81, 276)"
"(298, 87, 41, 0)"
"(229, 308, 295, 3)"
"(232, 236, 161, 39)"
"(226, 235, 294, 231)"
"(134, 10, 213, 272)"
"(258, 284, 287, 270)"
"(249, 276, 37, 264)"
"(284, 217, 231, 45)"
"(255, 227, 249, 309)"
"(229, 82, 23, 171)"
"(0, 57, 66, 228)"
"(132, 262, 290, 255)"
"(274, 74, 161, 206)"
"(33, 197, 257, 216)"
"(217, 139, 207, 190)"
"(307, 146, 182, 191)"
"(265, 150, 307, 301)"
"(158, 236, 298, 81)"
"(233, 223, 99, 46)"
"(198, 296, 214, 36)"
"(151, 60, 152, 234)"
"(242, 262, 267, 264)"
"(196, 84, 180, 83)"
"(202, 119, 146, 128)"
"(274, 232, 230, 14)"
"(175, 234, 123, 35)"
"(151, 115, 99, 308)"
"(246, 305, 61, 217)"
"(19, 47, 172, 160)"
"(58, 81, 20, 183)"
"(122, 128, 93, 252)"
"(265, 268, 30, 181)"
"(96, 35, 145, 55)"
"(67, 127, 206, 177)"
"(88, 204, 285, 129)"
"(225, 296, 277, 151)"
"(77, 31, 258, 136)"
"(107, 55, 225, 26)"
"(135, 303, 68, 192)"
"(138, 25, 19, 251)"
"(249, 208, 2, 108)"
"(287, 40, 77, 74)"
"(230, 203, 278, 175)"
"(103, 65, 256, 274)"
"(177, 76, 307, 268)"
"(242, 265, 196, 34)"
"(27, 280, 157, 115)"
"(203, 171, 229, 113)"
"(157, 154, 159, 82)"
"(268, 265, 102, 234)"
"(291, 32, 174, 130)"
"(58, 254, 49, 105)"
"(55, 222, 182, 90)"
"(299, 305, 218, 199)"
"(182, 226, 195, 207)"
"(239, 120, 30, 94)"
"(96, 205, 85, 209)"
"(215, 245, 22, 238)"
"(264, 301, 128, 203)"
"(290, 122, 307, 62)"
"(5, 55, 53, 85)"
"(268, 167, 16, 112)"
"(44, 259, 67, 160)"
"(179, 71, 124, 111)"
"(21, 267, 102, 166)"
