"(33, 14, 15, 27)"
"(24, 26, 32, 29)"
"(31, 33, 5, 24)"
"(22, 17, 22, 9)"
"(6, 6, 18, 4)"
"(23, 25, 10, 19)"
"(26, 12, 27, 19)"
"(3, 10, 12, 24)"
"(5, 7, 9, 13)"
"(12, 17, 23, 17)"
"(7, 24, 12, 23)"
"(28, 1, 33, 2)"
"(31, 32, 6, 23)"
"(28, 29, 26, 5)"
"(25, 15, 29, 9)"
"(28, 7, 3, 25)"
"(6, 31, 10, 15)"
"(6, 5, 17, 2)"
"(14, 26, 25, 29)"
"(23, 23, 17, 13)"
"(33, 15, 15, 2)"
"(5, 32, 0, 2)"
"(23, 18, 9, 8)"
"(4, 11, 9, 26)"
"(6, 21, 20, 15)"
"(24, 25, 27, 33)"
"(7, 11, 28, 14)"
"(6, 32, 4, 14)"
"(10, 6, 8, 8)"
"(32, 7, 23, 15)"
"(23, 30, 0, 6)"
"(33, 17, 29, 21)"
"(1, 5, 14, 10)"
"(13, 27, 30, 5)"
"(14, 30, 0, 18)"
"(15, 20, 32, 16)"
"(21, 31, 23, 27)"
"(31, 16, 17, 19)"
"(1, 20, 27, 1)"
"(11, 8, 22, 13)"
"(33, 10, 6, 9)"
"(12, 27, 8, 9)"
"(15, 11, 28, 28)"
"(28, 9, 26, 10)"
"(33, 21, 0, 30)"
"(25, 18, 24, 32)"
"(0, 31, 22, 25)"
"(4, 8, 0, 26)"
"(25, 6, 29, 33)"
"(16, 29, 14, 32)"
"(5, 1, 19, 4)"
"(26, 21, 2, 17)"
"(17, 32, 10, 10)"
"(22, 14, 30, 2)"
"(21, 16, 26, 26)"
"(27, 32, 7, 1)"
"(25, 1, 19, 7)"
"(27, 1, 1, 12)"
"(29, 30, 16, 14)"
"(27, 23, 29, 0)"
"(2, 31, 17, 21)"
"(16, 24, 33, 29)"
"(12, 16, 17, 12)"
"(10, 21, 3, 26)"
"(3, 15, 21, 2)"
"(30, 0, 7, 14)"
"(2, 23, 12, 6)"
"(2, 33, 10, 8)"
"(30, 29, 16, 22)"
"(33, 12, 6, 23)"
"(24, 18, 15, 19)"
"(21, 5, 8, 21)"
"(8, 26, 21, 22)"
"(32, 6, 5, 25)"
"(4, 10, 33, 8)"
"(22, 28, 31, 31)"
"(13, 18, 2, 20)"
"(1, 30, 25, 8)"
"(27, 9, 7, 11)"
"(15, 8, 17, 8)"
"(7, 28, 30, 7)"
"(15, 20, 32, 1)"
"(15, 13, 32, 21)"
"(21, 27, 31, 8)"
"(32, 30, 31, 12)"
"(23, 28, 8, 30)"
"(11, 28, 25, 2)"
"(7, 20, 15, 14)"
"(21, 8, 32, 4)"
"(3, 33, 8, 25)"
"(18, 30, 2, 21)"
"(8, 9, 1, 14)"
"(3, 29, 2, 29)"
"(10, 30, 27, 17)"
"(23, 11, 17, 18)"
"(2, 2, 21, 32)"
"(12, 15, 29, 29)"
"(26, 26, 29, 16)"
"(20, 29, 25, 8)"
"(13, 7, 5, 0)"
