"(10,)"
"(9,)"
"(7,)"
"(14,)"
"(7,)"
"(11,)"
"(0,)"
"(5,)"
"(2,)"
"(1,)"
"(8,)"
"(6,)"
"(11,)"
"(1,)"
"(4,)"
"(6,)"
"(15,)"
"(9,)"
"(13,)"
"(12,)"
"(2,)"
"(12,)"
"(15,)"
"(4,)"
"(6,)"
"(3,)"
"(1,)"
"(7,)"
"(2,)"
"(13,)"
"(8,)"
"(4,)"
"(7,)"
"(2,)"
"(12,)"
"(0,)"
"(1,)"
"(0,)"
"(1,)"
"(7,)"
"(10,)"
"(2,)"
"(3,)"
"(13,)"
"(3,)"
"(7,)"
"(5,)"
"(11,)"
"(6,)"
"(12,)"
"(14,)"
"(11,)"
"(14,)"
"(7,)"
"(13,)"
"(3,)"
"(2,)"
"(7,)"
"(7,)"
"(1,)"
"(6,)"
"(10,)"
"(6,)"
"(4,)"
"(9,)"
"(7,)"
"(11,)"
"(1,)"
"(11,)"
"(3,)"
"(10,)"
"(7,)"
"(5,)"
"(7,)"
"(6,)"
"(2,)"
"(12,)"
"(5,)"
"(7,)"
"(12,)"
"(5,)"
"(8,)"
"(2,)"
"(14,)"
"(5,)"
"(2,)"
"(10,)"
"(2,)"
"(0,)"
"(12,)"
"(7,)"
"(4,)"
"(7,)"
"(6,)"
"(12,)"
"(0,)"
"(6,)"
"(5,)"
"(12,)"
"(0,)"
