"(35,)"
"(7,)"
"(14,)"
"(12,)"
"(26,)"
"(9,)"
"(36,)"
"(9,)"
"(8,)"
"(16,)"
"(12,)"
"(15,)"
"(35,)"
"(36,)"
"(32,)"
"(30,)"
"(29,)"
"(16,)"
"(37,)"
"(15,)"
"(5,)"
"(10,)"
"(34,)"
"(37,)"
"(3,)"
"(7,)"
"(38,)"
"(2,)"
"(21,)"
"(10,)"
"(9,)"
"(3,)"
"(6,)"
"(31,)"
"(28,)"
"(29,)"
"(11,)"
"(32,)"
"(1,)"
"(13,)"
"(13,)"
"(21,)"
"(18,)"
"(3,)"
"(18,)"
"(8,)"
"(3,)"
"(9,)"
"(35,)"
"(36,)"
"(13,)"
"(14,)"
"(12,)"
"(28,)"
"(26,)"
"(17,)"
"(8,)"
"(11,)"
"(13,)"
"(28,)"
"(34,)"
"(38,)"
"(4,)"
"(7,)"
"(32,)"
"(28,)"
"(35,)"
"(18,)"
"(33,)"
"(27,)"
"(37,)"
"(2,)"
"(33,)"
"(32,)"
"(32,)"
"(21,)"
"(9,)"
"(0,)"
"(27,)"
"(12,)"
"(28,)"
"(27,)"
"(32,)"
"(27,)"
"(0,)"
"(29,)"
"(11,)"
"(3,)"
"(4,)"
"(25,)"
"(13,)"
"(11,)"
"(40,)"
"(36,)"
"(24,)"
"(30,)"
"(1,)"
"(39,)"
"(36,)"
"(28,)"
