"(118,)"
"(47,)"
"(9,)"
"(110,)"
"(17,)"
"(87,)"
"(84,)"
"(92,)"
"(76,)"
"(92,)"
"(85,)"
"(161,)"
"(113,)"
"(87,)"
"(249,)"
"(214,)"
"(189,)"
"(228,)"
"(224,)"
"(130,)"
"(85,)"
"(19,)"
"(84,)"
"(228,)"
"(16,)"
"(158,)"
"(96,)"
"(59,)"
"(217,)"
"(14,)"
"(180,)"
"(143,)"
"(225,)"
"(241,)"
"(144,)"
"(143,)"
"(6,)"
"(111,)"
"(143,)"
"(174,)"
"(119,)"
"(107,)"
"(213,)"
"(208,)"
"(2,)"
"(119,)"
"(144,)"
"(75,)"
"(129,)"
"(122,)"
"(186,)"
"(21,)"
"(220,)"
"(234,)"
"(209,)"
"(102,)"
"(109,)"
"(71,)"
"(63,)"
"(27,)"
"(235,)"
"(152,)"
"(40,)"
"(30,)"
"(121,)"
"(27,)"
"(119,)"
"(241,)"
"(244,)"
"(250,)"
"(229,)"
"(217,)"
"(15,)"
"(3,)"
"(145,)"
"(22,)"
"(197,)"
"(98,)"
"(136,)"
"(44,)"
"(250,)"
"(174,)"
"(8,)"
"(146,)"
"(189,)"
"(82,)"
"(42,)"
"(204,)"
"(119,)"
"(203,)"
"(63,)"
"(206,)"
"(69,)"
"(49,)"
"(109,)"
"(246,)"
"(242,)"
"(8,)"
"(223,)"
"(160,)"
