"(12,)"
"(9,)"
"(9,)"
"(0,)"
"(15,)"
"(14,)"
"(9,)"
"(3,)"
"(15,)"
"(23,)"
"(26,)"
"(17,)"
"(8,)"
"(22,)"
"(19,)"
"(10,)"
"(3,)"
"(25,)"
"(0,)"
"(22,)"
"(7,)"
"(22,)"
"(5,)"
"(12,)"
"(15,)"
"(2,)"
"(14,)"
"(0,)"
"(10,)"
"(9,)"
"(8,)"
"(21,)"
"(17,)"
"(0,)"
"(25,)"
"(13,)"
"(6,)"
"(10,)"
"(7,)"
"(9,)"
"(13,)"
"(6,)"
"(17,)"
"(5,)"
"(20,)"
"(27,)"
"(14,)"
"(27,)"
"(1,)"
"(12,)"
"(26,)"
"(6,)"
"(17,)"
"(15,)"
"(21,)"
"(17,)"
"(19,)"
"(8,)"
"(11,)"
"(27,)"
"(5,)"
"(1,)"
"(6,)"
"(5,)"
"(9,)"
"(24,)"
"(17,)"
"(11,)"
"(21,)"
"(5,)"
"(5,)"
"(8,)"
"(18,)"
"(8,)"
"(22,)"
"(3,)"
"(21,)"
"(22,)"
"(21,)"
"(19,)"
"(22,)"
"(14,)"
"(22,)"
"(25,)"
"(4,)"
"(5,)"
"(21,)"
"(27,)"
"(11,)"
"(7,)"
"(14,)"
"(3,)"
"(17,)"
"(16,)"
"(6,)"
"(12,)"
"(5,)"
"(4,)"
"(19,)"
"(0,)"
