"(6, 1, 12, 13)"
"(3, 5, 18, 11)"
"(14, 18, 18, 9)"
"(8, 2, 1, 12)"
"(1, 5, 2, 18)"
"(9, 8, 17, 5)"
"(17, 7, 9, 17)"
"(15, 13, 16, 1)"
"(7, 3, 8, 0)"
"(10, 9, 12, 8)"
"(8, 14, 9, 14)"
"(0, 3, 3, 7)"
"(13, 2, 14, 10)"
"(4, 1, 11, 18)"
"(12, 14, 16, 17)"
"(4, 6, 0, 12)"
"(6, 12, 17, 1)"
"(9, 12, 18, 1)"
"(16, 7, 2, 13)"
"(14, 2, 7, 1)"
"(4, 4, 3, 11)"
"(5, 12, 0, 7)"
"(4, 1, 13, 6)"
"(7, 6, 1, 5)"
"(6, 13, 16, 17)"
"(1, 3, 15, 1)"
"(9, 10, 3, 2)"
"(10, 12, 2, 11)"
"(18, 1, 18, 0)"
"(9, 14, 18, 5)"
"(3, 1, 13, 0)"
"(10, 12, 18, 14)"
"(9, 0, 15, 6)"
"(16, 3, 5, 9)"
"(11, 13, 14, 10)"
"(6, 10, 8, 2)"
"(1, 13, 18, 13)"
"(18, 8, 15, 7)"
"(14, 11, 14, 6)"
"(12, 13, 4, 10)"
"(7, 9, 9, 13)"
"(15, 8, 11, 10)"
"(10, 11, 2, 12)"
"(2, 18, 7, 7)"
"(14, 9, 13, 12)"
"(6, 16, 6, 17)"
"(10, 11, 8, 0)"
"(3, 4, 12, 17)"
"(3, 17, 4, 18)"
"(14, 1, 12, 9)"
"(14, 7, 6, 12)"
"(2, 5, 11, 2)"
"(9, 3, 11, 15)"
"(9, 0, 0, 3)"
"(10, 8, 3, 10)"
"(11, 13, 5, 11)"
"(12, 6, 1, 0)"
"(17, 8, 12, 11)"
"(10, 7, 4, 15)"
"(16, 9, 5, 15)"
"(18, 11, 8, 15)"
"(4, 5, 7, 9)"
"(11, 12, 6, 17)"
"(17, 4, 1, 11)"
"(1, 15, 4, 13)"
"(3, 13, 4, 10)"
"(18, 1, 12, 18)"
"(5, 2, 15, 10)"
"(5, 7, 3, 10)"
"(6, 6, 0, 12)"
"(1, 15, 18, 2)"
"(7, 10, 18, 9)"
"(17, 9, 11, 8)"
"(7, 11, 15, 3)"
"(18, 0, 7, 18)"
"(9, 0, 6, 1)"
"(3, 8, 12, 14)"
"(5, 13, 18, 9)"
"(1, 12, 13, 12)"
"(7, 0, 3, 9)"
"(15, 9, 9, 9)"
"(11, 5, 11, 7)"
"(9, 5, 15, 3)"
"(5, 4, 5, 6)"
"(14, 17, 16, 15)"
"(0, 14, 18, 17)"
"(15, 14, 10, 9)"
"(6, 0, 18, 14)"
"(1, 0, 5, 9)"
"(6, 15, 10, 14)"
"(13, 7, 3, 16)"
"(8, 3, 3, 15)"
"(6, 7, 3, 18)"
"(9, 8, 5, 14)"
"(9, 8, 15, 16)"
"(14, 10, 5, 8)"
"(12, 5, 0, 12)"
"(3, 13, 3, 18)"
"(15, 12, 10, 6)"
"(5, 6, 15, 0)"
