"(13, 33, 47, 31)"
"(36, 0, 3, 42)"
"(6, 36, 63, 39)"
"(60, 40, 23, 47)"
"(10, 6, 15, 13)"
"(42, 14, 50, 63)"
"(11, 37, 15, 5)"
"(21, 46, 20, 57)"
"(19, 5, 37, 37)"
"(45, 36, 57, 1)"
"(13, 32, 9, 65)"
"(28, 20, 57, 11)"
"(34, 26, 23, 59)"
"(57, 8, 5, 1)"
"(28, 4, 37, 63)"
"(44, 59, 61, 34)"
"(27, 11, 61, 36)"
"(0, 1, 40, 55)"
"(42, 47, 64, 40)"
"(2, 11, 45, 22)"
"(61, 44, 45, 11)"
"(13, 13, 47, 34)"
"(49, 16, 4, 10)"
"(8, 14, 14, 8)"
"(4, 8, 14, 4)"
"(12, 48, 38, 46)"
"(2, 48, 10, 18)"
"(19, 50, 4, 3)"
"(18, 62, 15, 42)"
"(27, 24, 60, 45)"
"(57, 18, 37, 28)"
"(19, 32, 2, 30)"
"(1, 20, 50, 64)"
"(1, 26, 55, 23)"
"(41, 22, 28, 9)"
"(2, 18, 57, 2)"
"(46, 19, 17, 42)"
"(48, 20, 53, 54)"
"(4, 44, 46, 1)"
"(26, 25, 12, 10)"
"(1, 16, 64, 41)"
"(30, 34, 7, 35)"
"(44, 7, 8, 36)"
"(1, 63, 16, 51)"
"(16, 3, 40, 35)"
"(31, 40, 2, 19)"
"(51, 65, 5, 53)"
"(25, 61, 21, 48)"
"(57, 9, 38, 29)"
"(26, 41, 31, 18)"
"(25, 25, 56, 36)"
"(10, 54, 0, 47)"
"(1, 33, 44, 23)"
"(6, 29, 53, 7)"
"(2, 9, 44, 38)"
"(28, 24, 64, 9)"
"(47, 27, 32, 56)"
"(34, 13, 54, 64)"
"(64, 51, 44, 12)"
"(28, 31, 34, 41)"
"(25, 19, 13, 41)"
"(57, 3, 50, 63)"
"(0, 22, 8, 37)"
"(57, 45, 35, 38)"
"(10, 40, 6, 22)"
"(7, 41, 64, 31)"
"(24, 8, 14, 14)"
"(28, 15, 53, 50)"
"(45, 17, 2, 33)"
"(12, 3, 62, 24)"
"(13, 41, 25, 34)"
"(31, 56, 3, 30)"
"(35, 37, 53, 49)"
"(21, 17, 38, 3)"
"(55, 28, 5, 24)"
"(31, 44, 2, 4)"
"(37, 29, 47, 54)"
"(45, 38, 39, 18)"
"(64, 46, 4, 51)"
"(4, 23, 50, 42)"
"(57, 51, 47, 37)"
"(25, 1, 40, 19)"
"(30, 26, 7, 53)"
"(5, 0, 12, 29)"
"(6, 7, 45, 56)"
"(33, 27, 61, 42)"
"(3, 26, 57, 18)"
"(21, 25, 3, 42)"
"(22, 12, 49, 57)"
"(64, 27, 37, 34)"
"(47, 8, 63, 14)"
"(37, 53, 48, 30)"
"(42, 57, 7, 18)"
"(45, 56, 26, 33)"
"(62, 4, 28, 20)"
"(24, 36, 1, 60)"
"(38, 41, 5, 22)"
"(20, 48, 49, 48)"
"(7, 34, 5, 20)"
"(3, 12, 33, 23)"
