"(21, 108, 24, 86, 16)"
"(11, 48, 102, 34, 62)"
"(99, 6, 91, 30, 7)"
"(23, 101, 56, 2, 84)"
"(102, 67, 5, 97, 28)"
"(108, 64, 20, 6, 6)"
"(11, 31, 35, 83, 24)"
"(11, 37, 70, 80, 73)"
"(63, 81, 22, 90, 3)"
"(14, 36, 22, 30, 93)"
"(1, 63, 39, 49, 1)"
"(78, 35, 88, 15, 35)"
"(98, 44, 24, 55, 107)"
"(39, 83, 58, 70, 0)"
"(2, 55, 38, 7, 101)"
"(53, 36, 91, 65, 16)"
"(14, 48, 39, 57, 47)"
"(75, 60, 95, 78, 89)"
"(8, 72, 29, 109, 44)"
"(4, 17, 4, 51, 98)"
"(12, 40, 8, 55, 4)"
"(89, 57, 34, 78, 75)"
"(3, 79, 69, 36, 44)"
"(10, 78, 78, 66, 85)"
"(57, 83, 32, 81, 29)"
"(81, 6, 105, 3, 28)"
"(92, 60, 79, 21, 26)"
"(54, 94, 92, 54, 7)"
"(32, 18, 100, 91, 85)"
"(60, 46, 31, 78, 4)"
"(92, 3, 94, 100, 85)"
"(80, 81, 50, 81, 44)"
"(38, 4, 51, 4, 50)"
"(106, 72, 99, 105, 42)"
"(67, 45, 64, 69, 88)"
"(67, 36, 59, 64, 70)"
"(56, 94, 9, 48, 9)"
"(109, 13, 26, 49, 71)"
"(27, 59, 81, 47, 73)"
"(96, 76, 105, 40, 59)"
"(68, 82, 83, 83, 99)"
"(28, 37, 103, 58, 83)"
"(6, 97, 84, 55, 4)"
"(86, 100, 8, 63, 87)"
"(44, 64, 33, 76, 104)"
"(42, 37, 33, 105, 45)"
"(95, 13, 15, 39, 85)"
"(11, 88, 69, 6, 52)"
"(66, 18, 92, 50, 6)"
"(14, 52, 57, 27, 29)"
"(12, 71, 89, 27, 30)"
"(10, 76, 55, 100, 24)"
"(80, 4, 73, 77, 14)"
"(63, 91, 2, 74, 74)"
"(82, 83, 26, 12, 47)"
"(42, 89, 18, 21, 70)"
"(22, 81, 3, 59, 69)"
"(93, 106, 49, 60, 75)"
"(13, 106, 100, 10, 10)"
"(17, 45, 26, 106, 27)"
"(75, 77, 90, 68, 5)"
"(40, 47, 44, 54, 73)"
"(78, 84, 17, 71, 92)"
"(18, 3, 13, 67, 84)"
"(14, 31, 77, 57, 54)"
"(53, 25, 96, 27, 106)"
"(74, 97, 86, 15, 74)"
"(57, 0, 17, 94, 102)"
"(44, 93, 83, 28, 55)"
"(59, 68, 6, 73, 78)"
"(17, 9, 4, 21, 61)"
"(80, 61, 8, 96, 38)"
"(10, 66, 102, 75, 24)"
"(6, 44, 95, 67, 44)"
"(52, 89, 21, 12, 32)"
"(105, 108, 94, 63, 30)"
"(60, 64, 59, 40, 81)"
"(15, 89, 18, 71, 107)"
"(86, 103, 66, 44, 59)"
"(0, 92, 82, 45, 97)"
"(99, 6, 5, 109, 68)"
"(30, 101, 45, 54, 40)"
"(34, 52, 45, 95, 60)"
"(23, 6, 93, 30, 51)"
"(47, 27, 15, 39, 44)"
"(108, 75, 78, 46, 24)"
"(21, 28, 5, 101, 66)"
"(12, 21, 18, 42, 87)"
"(73, 32, 27, 54, 105)"
"(108, 51, 57, 67, 34)"
"(65, 1, 12, 21, 21)"
"(20, 77, 17, 84, 9)"
"(102, 50, 52, 83, 21)"
"(49, 50, 11, 41, 2)"
"(107, 23, 81, 105, 24)"
"(22, 52, 52, 50, 20)"
"(17, 27, 65, 27, 56)"
"(58, 86, 40, 70, 103)"
"(48, 92, 10, 39, 50)"
"(23, 14, 5, 3, 5)"
