"(33, 43, 35)"
"(43, 19, 39)"
"(14, 3, 25)"
"(43, 18, 9)"
"(16, 39, 29)"
"(5, 26, 37)"
"(19, 19, 40)"
"(24, 28, 36)"
"(13, 8, 22)"
"(18, 38, 21)"
"(21, 42, 32)"
"(41, 25, 6)"
"(25, 41, 40)"
"(27, 22, 30)"
"(41, 40, 27)"
"(33, 11, 4)"
"(12, 33, 27)"
"(19, 35, 0)"
"(0, 33, 38)"
"(8, 15, 15)"
"(28, 42, 0)"
"(22, 3, 6)"
"(18, 12, 16)"
"(43, 3, 4)"
"(5, 11, 14)"
"(9, 29, 5)"
"(41, 13, 11)"
"(18, 15, 16)"
"(12, 4, 1)"
"(23, 29, 28)"
"(12, 4, 37)"
"(36, 36, 34)"
"(1, 39, 34)"
"(1, 26, 28)"
"(37, 42, 39)"
"(39, 20, 25)"
"(34, 37, 41)"
"(35, 32, 6)"
"(38, 8, 36)"
"(26, 19, 37)"
"(39, 1, 10)"
"(36, 29, 17)"
"(29, 36, 19)"
"(26, 26, 24)"
"(40, 20, 10)"
"(28, 37, 21)"
"(22, 30, 17)"
"(3, 25, 8)"
"(6, 20, 38)"
"(40, 13, 23)"
"(25, 35, 19)"
"(34, 27, 43)"
"(36, 15, 42)"
"(38, 7, 27)"
"(17, 32, 19)"
"(25, 30, 29)"
"(13, 17, 30)"
"(8, 22, 20)"
"(11, 42, 23)"
"(18, 33, 18)"
"(38, 4, 41)"
"(13, 8, 36)"
"(33, 29, 16)"
"(11, 2, 2)"
"(3, 15, 23)"
"(13, 4, 34)"
"(31, 15, 38)"
"(25, 41, 33)"
"(41, 3, 28)"
"(7, 23, 5)"
"(41, 0, 33)"
"(10, 26, 18)"
"(10, 0, 32)"
"(31, 11, 29)"
"(6, 18, 4)"
"(42, 40, 29)"
"(14, 14, 38)"
"(42, 2, 22)"
"(1, 10, 38)"
"(22, 19, 32)"
"(13, 15, 24)"
"(30, 33, 30)"
"(13, 34, 22)"
"(15, 19, 30)"
"(31, 36, 21)"
"(15, 9, 10)"
"(9, 35, 19)"
"(10, 14, 2)"
"(7, 1, 7)"
"(37, 10, 24)"
"(32, 37, 24)"
"(8, 43, 0)"
"(3, 16, 26)"
"(13, 17, 21)"
"(37, 41, 29)"
"(29, 21, 11)"
"(33, 30, 24)"
"(37, 35, 37)"
"(26, 8, 29)"
"(0, 5, 36)"
