"(4, 23, 8)"
"(20, 11, 7)"
"(24, 25, 21)"
"(6, 20, 12)"
"(37, 26, 4)"
"(28, 19, 37)"
"(41, 8, 7)"
"(0, 13, 20)"
"(0, 31, 8)"
"(6, 33, 2)"
"(24, 22, 39)"
"(33, 5, 8)"
"(21, 21, 7)"
"(17, 8, 37)"
"(21, 19, 38)"
"(36, 22, 35)"
"(12, 25, 0)"
"(22, 3, 14)"
"(36, 0, 17)"
"(25, 19, 38)"
"(41, 21, 0)"
"(19, 25, 12)"
"(1, 17, 3)"
"(12, 41, 31)"
"(40, 22, 22)"
"(26, 18, 31)"
"(31, 18, 36)"
"(15, 11, 21)"
"(26, 22, 26)"
"(6, 28, 18)"
"(21, 11, 8)"
"(25, 8, 32)"
"(5, 17, 27)"
"(30, 20, 28)"
"(39, 5, 16)"
"(3, 18, 18)"
"(8, 26, 18)"
"(19, 30, 32)"
"(37, 10, 9)"
"(28, 23, 34)"
"(17, 10, 34)"
"(4, 8, 35)"
"(18, 31, 32)"
"(38, 16, 5)"
"(4, 18, 11)"
"(33, 4, 39)"
"(13, 29, 19)"
"(37, 23, 16)"
"(7, 5, 14)"
"(30, 34, 30)"
"(19, 0, 1)"
"(12, 22, 36)"
"(13, 34, 19)"
"(6, 4, 29)"
"(11, 40, 35)"
"(29, 1, 37)"
"(14, 19, 40)"
"(17, 13, 31)"
"(8, 30, 41)"
"(27, 31, 19)"
"(1, 11, 40)"
"(35, 14, 3)"
"(37, 31, 10)"
"(13, 11, 8)"
"(6, 1, 30)"
"(3, 5, 33)"
"(33, 0, 34)"
"(26, 36, 36)"
"(2, 21, 40)"
"(35, 14, 21)"
"(40, 7, 9)"
"(23, 33, 17)"
"(10, 8, 0)"
"(23, 21, 12)"
"(5, 31, 38)"
"(24, 21, 19)"
"(32, 21, 5)"
"(35, 23, 31)"
"(16, 0, 11)"
"(19, 2, 37)"
"(0, 31, 24)"
"(10, 24, 2)"
"(19, 30, 7)"
"(23, 18, 26)"
"(29, 6, 22)"
"(39, 25, 33)"
"(38, 9, 9)"
"(34, 35, 39)"
"(39, 19, 7)"
"(7, 13, 23)"
"(28, 31, 16)"
"(16, 0, 17)"
"(19, 27, 25)"
"(1, 27, 4)"
"(25, 26, 0)"
"(25, 28, 31)"
"(2, 15, 4)"
"(41, 6, 40)"
"(40, 7, 3)"
"(10, 10, 21)"
