"(13, 21, 30)"
"(16, 25, 15)"
"(28, 13, 27)"
"(0, 25, 13)"
"(1, 0, 1)"
"(10, 23, 21)"
"(10, 7, 9)"
"(29, 23, 15)"
"(30, 16, 28)"
"(1, 0, 26)"
"(2, 11, 20)"
"(22, 17, 30)"
"(20, 19, 5)"
"(15, 28, 14)"
"(22, 13, 0)"
"(0, 30, 28)"
"(19, 2, 9)"
"(15, 16, 1)"
"(19, 24, 25)"
"(28, 25, 0)"
"(1, 14, 29)"
"(11, 13, 30)"
"(8, 25, 0)"
"(23, 11, 12)"
"(7, 14, 20)"
"(14, 17, 17)"
"(21, 23, 23)"
"(5, 15, 16)"
"(5, 10, 7)"
"(10, 1, 10)"
"(21, 10, 6)"
"(30, 11, 22)"
"(5, 26, 3)"
"(14, 25, 24)"
"(28, 14, 20)"
"(18, 8, 3)"
"(18, 14, 2)"
"(11, 5, 9)"
"(28, 7, 23)"
"(25, 17, 29)"
"(3, 1, 1)"
"(26, 4, 26)"
"(23, 26, 30)"
"(28, 21, 9)"
"(12, 18, 7)"
"(21, 0, 14)"
"(17, 5, 1)"
"(21, 14, 22)"
"(2, 23, 13)"
"(2, 10, 27)"
"(10, 18, 13)"
"(25, 24, 23)"
"(20, 4, 4)"
"(17, 13, 26)"
"(11, 22, 29)"
"(30, 27, 14)"
"(28, 21, 28)"
"(7, 24, 2)"
"(1, 11, 23)"
"(1, 4, 22)"
"(17, 28, 27)"
"(4, 28, 8)"
"(2, 17, 14)"
"(14, 30, 15)"
"(4, 14, 4)"
"(2, 27, 18)"
"(26, 0, 18)"
"(26, 0, 23)"
"(23, 21, 30)"
"(28, 17, 17)"
"(1, 20, 2)"
"(28, 20, 6)"
"(14, 26, 6)"
"(2, 0, 13)"
"(19, 7, 17)"
"(23, 26, 12)"
"(28, 2, 3)"
"(21, 12, 21)"
"(25, 20, 13)"
"(20, 17, 23)"
"(17, 10, 27)"
"(27, 5, 9)"
"(28, 21, 6)"
"(13, 29, 10)"
"(10, 15, 24)"
"(25, 28, 27)"
"(6, 14, 22)"
"(8, 26, 13)"
"(24, 12, 3)"
"(15, 12, 9)"
"(23, 18, 4)"
"(30, 9, 4)"
"(19, 6, 18)"
"(21, 15, 0)"
"(11, 23, 13)"
"(14, 4, 15)"
"(30, 2, 17)"
"(14, 3, 6)"
"(12, 5, 29)"
"(30, 9, 2)"
