"(13, 15, 13)"
"(10, 7, 8)"
"(12, 17, 10)"
"(12, 8, 0)"
"(21, 8, 12)"
"(19, 16, 17)"
"(26, 20, 26)"
"(15, 19, 15)"
"(21, 9, 25)"
"(13, 15, 15)"
"(0, 3, 23)"
"(19, 4, 11)"
"(5, 16, 22)"
"(25, 25, 3)"
"(3, 21, 19)"
"(22, 0, 16)"
"(6, 12, 13)"
"(1, 22, 25)"
"(12, 9, 7)"
"(11, 9, 26)"
"(17, 1, 22)"
"(5, 0, 8)"
"(3, 4, 23)"
"(8, 15, 26)"
"(19, 17, 26)"
"(25, 4, 17)"
"(14, 6, 5)"
"(23, 22, 4)"
"(19, 23, 3)"
"(24, 17, 5)"
"(13, 11, 14)"
"(1, 8, 19)"
"(19, 26, 1)"
"(6, 15, 1)"
"(23, 11, 11)"
"(14, 18, 3)"
"(6, 25, 16)"
"(20, 3, 19)"
"(22, 20, 25)"
"(8, 2, 1)"
"(21, 17, 12)"
"(1, 26, 18)"
"(21, 4, 5)"
"(25, 20, 18)"
"(24, 2, 17)"
"(8, 21, 20)"
"(20, 18, 7)"
"(24, 10, 0)"
"(22, 21, 21)"
"(24, 26, 10)"
"(19, 3, 9)"
"(0, 7, 13)"
"(25, 8, 24)"
"(21, 14, 19)"
"(24, 0, 1)"
"(9, 17, 8)"
"(4, 1, 12)"
"(12, 19, 4)"
"(0, 3, 0)"
"(20, 2, 23)"
"(7, 20, 17)"
"(24, 10, 8)"
"(20, 0, 24)"
"(15, 20, 3)"
"(21, 22, 0)"
"(2, 26, 3)"
"(2, 23, 4)"
"(3, 22, 0)"
"(9, 22, 5)"
"(0, 23, 11)"
"(17, 6, 5)"
"(21, 6, 14)"
"(6, 22, 17)"
"(14, 10, 0)"
"(20, 16, 25)"
"(12, 24, 4)"
"(4, 1, 1)"
"(17, 6, 18)"
"(22, 4, 12)"
"(21, 20, 22)"
"(18, 8, 10)"
"(3, 6, 24)"
"(12, 14, 7)"
"(24, 24, 14)"
"(3, 20, 18)"
"(25, 21, 22)"
"(22, 8, 11)"
"(18, 13, 5)"
"(22, 11, 18)"
"(23, 3, 24)"
"(10, 13, 15)"
"(9, 24, 10)"
"(17, 12, 7)"
"(3, 15, 3)"
"(23, 24, 19)"
"(14, 7, 2)"
"(19, 25, 23)"
"(6, 8, 18)"
"(6, 14, 8)"
"(2, 3, 25)"
