"(4, 3, 9)"
"(7, 6, 11)"
"(1, 3, 10)"
"(12, 10, 8)"
"(12, 2, 7)"
"(14, 9, 2)"
"(9, 14, 9)"
"(0, 12, 15)"
"(2, 8, 14)"
"(6, 0, 5)"
"(5, 10, 15)"
"(4, 2, 4)"
"(0, 0, 12)"
"(1, 1, 9)"
"(3, 4, 5)"
"(2, 14, 2)"
"(14, 6, 4)"
"(14, 13, 5)"
"(9, 13, 0)"
"(6, 0, 0)"
"(13, 9, 7)"
"(9, 0, 7)"
"(6, 2, 0)"
"(4, 4, 5)"
"(10, 0, 7)"
"(12, 9, 6)"
"(10, 3, 5)"
"(6, 12, 0)"
"(0, 4, 10)"
"(0, 5, 8)"
"(1, 2, 4)"
"(3, 0, 13)"
"(10, 9, 13)"
"(1, 2, 12)"
"(13, 8, 15)"
"(10, 12, 8)"
"(6, 11, 6)"
"(0, 4, 2)"
"(7, 3, 3)"
"(1, 14, 14)"
"(13, 2, 0)"
"(15, 12, 4)"
"(0, 5, 12)"
"(9, 15, 10)"
"(5, 8, 14)"
"(7, 10, 11)"
"(6, 0, 5)"
"(3, 14, 13)"
"(10, 10, 11)"
"(2, 8, 12)"
"(5, 9, 8)"
"(14, 13, 9)"
"(6, 7, 2)"
"(8, 1, 6)"
"(9, 7, 15)"
"(7, 14, 6)"
"(10, 10, 3)"
"(8, 7, 6)"
"(0, 15, 7)"
"(13, 9, 14)"
"(0, 11, 7)"
"(7, 0, 15)"
"(1, 2, 14)"
"(5, 9, 11)"
"(11, 5, 3)"
"(4, 15, 15)"
"(10, 11, 2)"
"(0, 6, 15)"
"(9, 6, 12)"
"(10, 7, 7)"
"(4, 14, 6)"
"(8, 10, 3)"
"(13, 11, 15)"
"(7, 14, 12)"
"(11, 11, 4)"
"(0, 7, 1)"
"(12, 9, 12)"
"(10, 10, 10)"
"(13, 14, 10)"
"(3, 13, 1)"
"(9, 1, 8)"
"(1, 1, 5)"
"(0, 4, 4)"
"(3, 12, 12)"
"(13, 7, 11)"
"(4, 9, 15)"
"(14, 3, 4)"
"(5, 8, 1)"
"(10, 10, 13)"
"(4, 1, 8)"
"(2, 14, 11)"
"(5, 12, 10)"
"(4, 6, 2)"
"(13, 8, 8)"
"(13, 1, 10)"
"(5, 1, 15)"
"(4, 12, 5)"
"(3, 3, 1)"
"(14, 8, 5)"
"(13, 13, 8)"
