"(25, 33, 26)"
"(33, 24, 6)"
"(1, 19, 29)"
"(23, 27, 7)"
"(32, 37, 19)"
"(24, 4, 35)"
"(20, 35, 0)"
"(1, 14, 15)"
"(11, 7, 28)"
"(17, 5, 33)"
"(4, 35, 7)"
"(35, 33, 32)"
"(8, 1, 23)"
"(18, 1, 8)"
"(19, 31, 32)"
"(19, 19, 31)"
"(23, 3, 5)"
"(33, 24, 10)"
"(10, 34, 1)"
"(30, 19, 13)"
"(21, 36, 1)"
"(22, 10, 10)"
"(35, 36, 0)"
"(7, 23, 29)"
"(21, 32, 28)"
"(21, 11, 36)"
"(3, 27, 16)"
"(29, 19, 17)"
"(31, 4, 37)"
"(31, 28, 14)"
"(18, 19, 8)"
"(28, 17, 31)"
"(30, 17, 33)"
"(28, 16, 24)"
"(5, 30, 31)"
"(27, 35, 23)"
"(11, 37, 31)"
"(35, 18, 19)"
"(0, 34, 3)"
"(25, 25, 14)"
"(24, 10, 22)"
"(38, 5, 16)"
"(1, 19, 29)"
"(37, 28, 1)"
"(1, 33, 38)"
"(13, 4, 16)"
"(6, 20, 37)"
"(27, 7, 34)"
"(11, 18, 8)"
"(38, 18, 10)"
"(1, 32, 11)"
"(12, 36, 12)"
"(1, 32, 17)"
"(26, 26, 21)"
"(14, 38, 26)"
"(22, 18, 21)"
"(25, 0, 31)"
"(24, 12, 30)"
"(0, 2, 24)"
"(29, 13, 15)"
"(32, 31, 2)"
"(7, 35, 26)"
"(32, 9, 19)"
"(28, 9, 37)"
"(15, 38, 0)"
"(2, 4, 37)"
"(20, 19, 14)"
"(36, 10, 27)"
"(2, 19, 37)"
"(6, 16, 19)"
"(32, 26, 33)"
"(17, 38, 25)"
"(25, 23, 31)"
"(7, 9, 27)"
"(32, 4, 5)"
"(24, 15, 26)"
"(36, 16, 33)"
"(8, 23, 32)"
"(16, 9, 25)"
"(37, 6, 19)"
"(21, 21, 16)"
"(16, 8, 18)"
"(29, 33, 11)"
"(2, 26, 36)"
"(22, 8, 12)"
"(12, 22, 25)"
"(28, 11, 25)"
"(32, 13, 16)"
"(6, 24, 6)"
"(10, 27, 27)"
"(36, 1, 25)"
"(2, 24, 20)"
"(8, 11, 37)"
"(20, 31, 25)"
"(7, 9, 5)"
"(7, 5, 28)"
"(6, 14, 4)"
"(12, 32, 28)"
"(6, 11, 8)"
"(7, 10, 12)"
